dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
3/23/2020,23,3,2020,0,0,Paraguay,PY,PRY,6956071
3/22/2020,22,3,2020,4,0,Paraguay,PY,PRY,6956071
3/21/2020,21,3,2020,5,1,Paraguay,PY,PRY,6956071
3/20/2020,20,3,2020,2,0,Paraguay,PY,PRY,6956071
3/19/2020,19,3,2020,0,0,Paraguay,PY,PRY,6956071
3/18/2020,18,3,2020,2,0,Paraguay,PY,PRY,6956071
3/17/2020,17,3,2020,1,0,Paraguay,PY,PRY,6956071
3/16/2020,16,3,2020,1,0,Paraguay,PY,PRY,6956071
3/14/2020,14,3,2020,1,0,Paraguay,PY,PRY,6956071
3/13/2020,13,3,2020,1,0,Paraguay,PY,PRY,6956071
3/11/2020,11,3,2020,4,0,Paraguay,PY,PRY,6956071
3/8/2020,8,3,2020,1,0,Paraguay,PY,PRY,6956071
3/29/2020,29,3,2020,36,5,Peru,PE,PER,31989256
3/28/2020,28,3,2020,55,2,Peru,PE,PER,31989256
3/27/2020,27,3,2020,22,1,Peru,PE,PER,31989256
3/26/2020,26,3,2020,142,1,Peru,PE,PER,31989256
3/25/2020,25,3,2020,21,2,Peru,PE,PER,31989256
3/24/2020,24,3,2020,32,0,Peru,PE,PER,31989256
3/23/2020,23,3,2020,45,0,Peru,PE,PER,31989256
3/22/2020,22,3,2020,55,2,Peru,PE,PER,31989256
3/21/2020,21,3,2020,29,1,Peru,PE,PER,31989256
3/20/2020,20,3,2020,89,2,Peru,PE,PER,31989256
3/19/2020,19,3,2020,28,0,Peru,PE,PER,31989256
3/18/2020,18,3,2020,31,0,Peru,PE,PER,31989256
3/17/2020,17,3,2020,15,0,Peru,PE,PER,31989256
3/16/2020,16,3,2020,28,0,Peru,PE,PER,31989256
3/15/2020,15,3,2020,5,0,Peru,PE,PER,31989256
3/14/2020,14,3,2020,16,0,Peru,PE,PER,31989256
3/13/2020,13,3,2020,5,0,Peru,PE,PER,31989256
3/12/2020,12,3,2020,6,0,Peru,PE,PER,31989256
3/11/2020,11,3,2020,2,0,Peru,PE,PER,31989256
3/10/2020,10,3,2020,2,0,Peru,PE,PER,31989256
3/9/2020,9,3,2020,6,0,Peru,PE,PER,31989256
3/7/2020,7,3,2020,1,0,Peru,PE,PER,31989256
3/29/2020,29,3,2020,272,14,Philippines,PH,PHL,106651922
3/28/2020,28,3,2020,96,9,Philippines,PH,PHL,106651922
3/27/2020,27,3,2020,71,7,Philippines,PH,PHL,106651922
3/26/2020,26,3,2020,84,3,Philippines,PH,PHL,106651922
3/25/2020,25,3,2020,90,2,Philippines,PH,PHL,106651922
3/24/2020,24,3,2020,82,8,Philippines,PH,PHL,106651922
3/23/2020,23,3,2020,0,0,Philippines,PH,PHL,106651922
3/22/2020,22,3,2020,150,7,Philippines,PH,PHL,106651922
3/21/2020,21,3,2020,0,0,Philippines,PH,PHL,106651922
3/20/2020,20,3,2020,28,1,Philippines,PH,PHL,106651922
3/19/2020,19,3,2020,15,3,Philippines,PH,PHL,106651922
3/18/2020,18,3,2020,45,2,Philippines,PH,PHL,106651922
3/17/2020,17,3,2020,2,0,Philippines,PH,PHL,106651922
3/16/2020,16,3,2020,29,6,Philippines,PH,PHL,106651922
3/15/2020,15,3,2020,47,0,Philippines,PH,PHL,106651922
3/14/2020,14,3,2020,12,4,Philippines,PH,PHL,106651922
3/13/2020,13,3,2020,3,0,Philippines,PH,PHL,106651922
3/12/2020,12,3,2020,16,1,Philippines,PH,PHL,106651922
3/11/2020,11,3,2020,0,0,Philippines,PH,PHL,106651922
3/10/2020,10,3,2020,23,0,Philippines,PH,PHL,106651922
3/9/2020,9,3,2020,4,0,Philippines,PH,PHL,106651922
3/8/2020,8,3,2020,1,0,Philippines,PH,PHL,106651922
3/7/2020,7,3,2020,2,0,Philippines,PH,PHL,106651922
3/2/2020,2,3,2020,0,0,Philippines,PH,PHL,106651922
3/1/2020,1,3,2020,0,0,Philippines,PH,PHL,106651922
2/29/2020,29,2,2020,0,0,Philippines,PH,PHL,106651922
2/28/2020,28,2,2020,0,0,Philippines,PH,PHL,106651922
2/27/2020,27,2,2020,0,0,Philippines,PH,PHL,106651922
2/26/2020,26,2,2020,0,0,Philippines,PH,PHL,106651922
2/25/2020,25,2,2020,0,0,Philippines,PH,PHL,106651922
2/24/2020,24,2,2020,0,0,Philippines,PH,PHL,106651922
2/23/2020,23,2,2020,0,0,Philippines,PH,PHL,106651922
2/22/2020,22,2,2020,0,0,Philippines,PH,PHL,106651922
2/21/2020,21,2,2020,0,0,Philippines,PH,PHL,106651922
2/20/2020,20,2,2020,0,0,Philippines,PH,PHL,106651922
2/19/2020,19,2,2020,0,0,Philippines,PH,PHL,106651922
2/18/2020,18,2,2020,0,0,Philippines,PH,PHL,106651922
2/17/2020,17,2,2020,0,0,Philippines,PH,PHL,106651922
2/16/2020,16,2,2020,0,0,Philippines,PH,PHL,106651922
2/15/2020,15,2,2020,0,0,Philippines,PH,PHL,106651922
2/14/2020,14,2,2020,0,0,Philippines,PH,PHL,106651922
2/13/2020,13,2,2020,0,0,Philippines,PH,PHL,106651922
2/12/2020,12,2,2020,0,0,Philippines,PH,PHL,106651922
2/11/2020,11,2,2020,0,0,Philippines,PH,PHL,106651922
2/10/2020,10,2,2020,0,0,Philippines,PH,PHL,106651922
2/9/2020,9,2,2020,0,0,Philippines,PH,PHL,106651922
2/8/2020,8,2,2020,0,0,Philippines,PH,PHL,106651922
2/7/2020,7,2,2020,0,0,Philippines,PH,PHL,106651922
2/6/2020,6,2,2020,1,0,Philippines,PH,PHL,106651922
2/5/2020,5,2,2020,0,0,Philippines,PH,PHL,106651922
2/4/2020,4,2,2020,0,0,Philippines,PH,PHL,106651922
2/3/2020,3,2,2020,0,0,Philippines,PH,PHL,106651922
2/2/2020,2,2,2020,1,1,Philippines,PH,PHL,106651922
2/1/2020,1,2,2020,0,0,Philippines,PH,PHL,106651922
1/31/2020,31,1,2020,0,0,Philippines,PH,PHL,106651922
1/30/2020,30,1,2020,1,0,Philippines,PH,PHL,106651922
1/29/2020,29,1,2020,0,0,Philippines,PH,PHL,106651922
1/28/2020,28,1,2020,0,0,Philippines,PH,PHL,106651922
1/27/2020,27,1,2020,0,0,Philippines,PH,PHL,106651922
1/26/2020,26,1,2020,0,0,Philippines,PH,PHL,106651922
1/25/2020,25,1,2020,0,0,Philippines,PH,PHL,106651922
1/24/2020,24,1,2020,0,0,Philippines,PH,PHL,106651922
1/23/2020,23,1,2020,0,0,Philippines,PH,PHL,106651922
1/22/2020,22,1,2020,0,0,Philippines,PH,PHL,106651922
1/21/2020,21,1,2020,0,0,Philippines,PH,PHL,106651922
1/20/2020,20,1,2020,0,0,Philippines,PH,PHL,106651922
1/19/2020,19,1,2020,0,0,Philippines,PH,PHL,106651922
1/18/2020,18,1,2020,0,0,Philippines,PH,PHL,106651922
1/17/2020,17,1,2020,0,0,Philippines,PH,PHL,106651922
1/16/2020,16,1,2020,0,0,Philippines,PH,PHL,106651922
1/15/2020,15,1,2020,0,0,Philippines,PH,PHL,106651922
1/14/2020,14,1,2020,0,0,Philippines,PH,PHL,106651922
1/13/2020,13,1,2020,0,0,Philippines,PH,PHL,106651922
1/12/2020,12,1,2020,0,0,Philippines,PH,PHL,106651922
1/11/2020,11,1,2020,0,0,Philippines,PH,PHL,106651922
1/10/2020,10,1,2020,0,0,Philippines,PH,PHL,106651922
1/9/2020,9,1,2020,0,0,Philippines,PH,PHL,106651922
1/8/2020,8,1,2020,0,0,Philippines,PH,PHL,106651922
1/7/2020,7,1,2020,0,0,Philippines,PH,PHL,106651922
1/6/2020,6,1,2020,0,0,Philippines,PH,PHL,106651922
1/5/2020,5,1,2020,0,0,Philippines,PH,PHL,106651922
1/4/2020,4,1,2020,0,0,Philippines,PH,PHL,106651922
1/3/2020,3,1,2020,0,0,Philippines,PH,PHL,106651922
1/2/2020,2,1,2020,0,0,Philippines,PH,PHL,106651922
1/1/2020,1,1,2020,0,0,Philippines,PH,PHL,106651922
12/31/2019,31,12,2019,0,0,Philippines,PH,PHL,106651922
3/29/2020,29,3,2020,249,2,Poland,PL,POL,37978548
3/28/2020,28,3,2020,168,0,Poland,PL,POL,37978548
3/27/2020,27,3,2020,170,2,Poland,PL,POL,37978548
3/26/2020,26,3,2020,150,4,Poland,PL,POL,37978548
3/25/2020,25,3,2020,152,2,Poland,PL,POL,37978548
3/24/2020,24,3,2020,115,1,Poland,PL,POL,37978548
3/23/2020,23,3,2020,98,2,Poland,PL,POL,37978548
3/22/2020,22,3,2020,111,0,Poland,PL,POL,37978548
3/21/2020,21,3,2020,70,0,Poland,PL,POL,37978548
3/20/2020,20,3,2020,68,0,Poland,PL,POL,37978548
3/19/2020,19,3,2020,49,0,Poland,PL,POL,37978548
3/18/2020,18,3,2020,61,1,Poland,PL,POL,37978548
3/17/2020,17,3,2020,52,1,Poland,PL,POL,37978548
3/16/2020,16,3,2020,21,0,Poland,PL,POL,37978548
3/15/2020,15,3,2020,36,1,Poland,PL,POL,37978548
3/14/2020,14,3,2020,19,1,Poland,PL,POL,37978548
3/13/2020,13,3,2020,18,1,Poland,PL,POL,37978548
3/12/2020,12,3,2020,9,0,Poland,PL,POL,37978548
3/11/2020,11,3,2020,5,0,Poland,PL,POL,37978548
3/10/2020,10,3,2020,6,0,Poland,PL,POL,37978548
3/9/2020,9,3,2020,5,0,Poland,PL,POL,37978548
3/8/2020,8,3,2020,1,0,Poland,PL,POL,37978548
3/7/2020,7,3,2020,4,0,Poland,PL,POL,37978548
3/4/2020,4,3,2020,1,0,Poland,PL,POL,37978548
3/29/2020,29,3,2020,902,24,Portugal,PT,PRT,10281762
3/28/2020,28,3,2020,724,16,Portugal,PT,PRT,10281762
3/27/2020,27,3,2020,549,17,Portugal,PT,PRT,10281762
3/26/2020,26,3,2020,633,10,Portugal,PT,PRT,10281762
3/25/2020,25,3,2020,302,10,Portugal,PT,PRT,10281762
3/24/2020,24,3,2020,460,9,Portugal,PT,PRT,10281762
3/23/2020,23,3,2020,320,2,Portugal,PT,PRT,10281762
3/22/2020,22,3,2020,260,6,Portugal,PT,PRT,10281762
3/21/2020,21,3,2020,235,3,Portugal,PT,PRT,10281762
3/20/2020,20,3,2020,143,1,Portugal,PT,PRT,10281762
3/19/2020,19,3,2020,194,1,Portugal,PT,PRT,10281762
3/18/2020,18,3,2020,117,1,Portugal,PT,PRT,10281762
3/17/2020,17,3,2020,86,0,Portugal,PT,PRT,10281762
3/16/2020,16,3,2020,76,0,Portugal,PT,PRT,10281762
3/15/2020,15,3,2020,57,0,Portugal,PT,PRT,10281762
3/14/2020,14,3,2020,34,0,Portugal,PT,PRT,10281762
3/13/2020,13,3,2020,19,0,Portugal,PT,PRT,10281762
3/12/2020,12,3,2020,18,0,Portugal,PT,PRT,10281762
3/11/2020,11,3,2020,2,0,Portugal,PT,PRT,10281762
3/10/2020,10,3,2020,9,0,Portugal,PT,PRT,10281762
3/9/2020,9,3,2020,9,0,Portugal,PT,PRT,10281762
3/8/2020,8,3,2020,8,0,Portugal,PT,PRT,10281762
3/7/2020,7,3,2020,4,0,Portugal,PT,PRT,10281762
3/6/2020,6,3,2020,4,0,Portugal,PT,PRT,10281762
3/5/2020,5,3,2020,1,0,Portugal,PT,PRT,10281762
3/4/2020,4,3,2020,2,0,Portugal,PT,PRT,10281762
3/3/2020,3,3,2020,2,0,Portugal,PT,PRT,10281762
3/29/2020,29,3,2020,36,1,Puerto_Rico,PR,PRI,3195153
3/28/2020,28,3,2020,64,2,Puerto_Rico,PR,PRI,3195153
3/29/2020,29,3,2020,28,1,Qatar,QA,QAT,2781677
3/28/2020,28,3,2020,13,0,Qatar,QA,QAT,2781677
3/27/2020,27,3,2020,12,0,Qatar,QA,QAT,2781677
3/26/2020,26,3,2020,11,0,Qatar,QA,QAT,2781677
3/25/2020,25,3,2020,25,0,Qatar,QA,QAT,2781677
3/24/2020,24,3,2020,7,0,Qatar,QA,QAT,2781677
3/23/2020,23,3,2020,13,0,Qatar,QA,QAT,2781677
3/22/2020,22,3,2020,11,0,Qatar,QA,QAT,2781677
3/21/2020,21,3,2020,10,0,Qatar,QA,QAT,2781677
3/20/2020,20,3,2020,8,0,Qatar,QA,QAT,2781677
3/19/2020,19,3,2020,10,0,Qatar,QA,QAT,2781677
3/18/2020,18,3,2020,3,0,Qatar,QA,QAT,2781677
3/17/2020,17,3,2020,38,0,Qatar,QA,QAT,2781677
3/16/2020,16,3,2020,64,0,Qatar,QA,QAT,2781677
3/15/2020,15,3,2020,17,0,Qatar,QA,QAT,2781677
3/14/2020,14,3,2020,58,0,Qatar,QA,QAT,2781677
3/12/2020,12,3,2020,238,0,Qatar,QA,QAT,2781677
3/11/2020,11,3,2020,6,0,Qatar,QA,QAT,2781677
3/10/2020,10,3,2020,3,0,Qatar,QA,QAT,2781677
3/9/2020,9,3,2020,3,0,Qatar,QA,QAT,2781677
3/8/2020,8,3,2020,1,0,Qatar,QA,QAT,2781677
3/7/2020,7,3,2020,3,0,Qatar,QA,QAT,2781677
3/4/2020,4,3,2020,5,0,Qatar,QA,QAT,2781677
3/2/2020,2,3,2020,2,0,Qatar,QA,QAT,2781677
3/1/2020,1,3,2020,1,0,Qatar,QA,QAT,2781677
2/29/2020,29,2,2020,0,0,Qatar,QA,QAT,2781677
2/28/2020,28,2,2020,0,0,Qatar,QA,QAT,2781677
2/27/2020,27,2,2020,0,0,Qatar,QA,QAT,2781677
2/26/2020,26,2,2020,0,0,Qatar,QA,QAT,2781677
2/25/2020,25,2,2020,0,0,Qatar,QA,QAT,2781677
2/24/2020,24,2,2020,0,0,Qatar,QA,QAT,2781677
2/23/2020,23,2,2020,0,0,Qatar,QA,QAT,2781677
2/22/2020,22,2,2020,0,0,Qatar,QA,QAT,2781677
2/21/2020,21,2,2020,0,0,Qatar,QA,QAT,2781677
2/20/2020,20,2,2020,0,0,Qatar,QA,QAT,2781677
2/19/2020,19,2,2020,0,0,Qatar,QA,QAT,2781677
2/18/2020,18,2,2020,0,0,Qatar,QA,QAT,2781677
2/17/2020,17,2,2020,0,0,Qatar,QA,QAT,2781677
2/16/2020,16,2,2020,0,0,Qatar,QA,QAT,2781677
2/15/2020,15,2,2020,0,0,Qatar,QA,QAT,2781677
2/14/2020,14,2,2020,0,0,Qatar,QA,QAT,2781677
2/13/2020,13,2,2020,0,0,Qatar,QA,QAT,2781677
2/12/2020,12,2,2020,0,0,Qatar,QA,QAT,2781677
2/11/2020,11,2,2020,0,0,Qatar,QA,QAT,2781677
2/10/2020,10,2,2020,0,0,Qatar,QA,QAT,2781677
2/9/2020,9,2,2020,0,0,Qatar,QA,QAT,2781677
2/8/2020,8,2,2020,0,0,Qatar,QA,QAT,2781677
2/7/2020,7,2,2020,0,0,Qatar,QA,QAT,2781677
2/6/2020,6,2,2020,0,0,Qatar,QA,QAT,2781677
2/5/2020,5,2,2020,0,0,Qatar,QA,QAT,2781677
2/4/2020,4,2,2020,0,0,Qatar,QA,QAT,2781677
2/3/2020,3,2,2020,0,0,Qatar,QA,QAT,2781677
2/2/2020,2,2,2020,0,0,Qatar,QA,QAT,2781677
2/1/2020,1,2,2020,0,0,Qatar,QA,QAT,2781677
1/31/2020,31,1,2020,0,0,Qatar,QA,QAT,2781677
1/30/2020,30,1,2020,0,0,Qatar,QA,QAT,2781677
1/29/2020,29,1,2020,0,0,Qatar,QA,QAT,2781677
1/28/2020,28,1,2020,0,0,Qatar,QA,QAT,2781677
1/27/2020,27,1,2020,0,0,Qatar,QA,QAT,2781677
1/26/2020,26,1,2020,0,0,Qatar,QA,QAT,2781677
1/25/2020,25,1,2020,0,0,Qatar,QA,QAT,2781677
1/24/2020,24,1,2020,0,0,Qatar,QA,QAT,2781677
1/23/2020,23,1,2020,0,0,Qatar,QA,QAT,2781677
1/22/2020,22,1,2020,0,0,Qatar,QA,QAT,2781677
1/21/2020,21,1,2020,0,0,Qatar,QA,QAT,2781677
1/20/2020,20,1,2020,0,0,Qatar,QA,QAT,2781677
1/19/2020,19,1,2020,0,0,Qatar,QA,QAT,2781677
1/18/2020,18,1,2020,0,0,Qatar,QA,QAT,2781677
1/17/2020,17,1,2020,0,0,Qatar,QA,QAT,2781677
1/16/2020,16,1,2020,0,0,Qatar,QA,QAT,2781677
1/15/2020,15,1,2020,0,0,Qatar,QA,QAT,2781677
1/14/2020,14,1,2020,0,0,Qatar,QA,QAT,2781677
1/13/2020,13,1,2020,0,0,Qatar,QA,QAT,2781677
1/12/2020,12,1,2020,0,0,Qatar,QA,QAT,2781677
1/11/2020,11,1,2020,0,0,Qatar,QA,QAT,2781677
1/10/2020,10,1,2020,0,0,Qatar,QA,QAT,2781677
1/9/2020,9,1,2020,0,0,Qatar,QA,QAT,2781677
1/8/2020,8,1,2020,0,0,Qatar,QA,QAT,2781677
1/7/2020,7,1,2020,0,0,Qatar,QA,QAT,2781677
1/6/2020,6,1,2020,0,0,Qatar,QA,QAT,2781677
1/5/2020,5,1,2020,0,0,Qatar,QA,QAT,2781677
1/4/2020,4,1,2020,0,0,Qatar,QA,QAT,2781677
1/3/2020,3,1,2020,0,0,Qatar,QA,QAT,2781677
1/2/2020,2,1,2020,0,0,Qatar,QA,QAT,2781677
1/1/2020,1,1,2020,0,0,Qatar,QA,QAT,2781677
12/31/2019,31,12,2019,0,0,Qatar,QA,QAT,2781677
3/29/2020,29,3,2020,160,5,Romania,RO,ROU,19473936
3/28/2020,28,3,2020,263,7,Romania,RO,ROU,19473936
3/27/2020,27,3,2020,123,4,Romania,RO,ROU,19473936
3/26/2020,26,3,2020,144,2,Romania,RO,ROU,19473936
3/25/2020,25,3,2020,186,4,Romania,RO,ROU,19473936
3/24/2020,24,3,2020,143,5,Romania,RO,ROU,19473936
3/23/2020,23,3,2020,66,2,Romania,RO,ROU,19473936
3/22/2020,22,3,2020,59,0,Romania,RO,ROU,19473936
3/21/2020,21,3,2020,31,0,Romania,RO,ROU,19473936
3/20/2020,20,3,2020,17,0,Romania,RO,ROU,19473936
3/19/2020,19,3,2020,43,0,Romania,RO,ROU,19473936
3/18/2020,18,3,2020,33,0,Romania,RO,ROU,19473936
3/17/2020,17,3,2020,45,0,Romania,RO,ROU,19473936
3/16/2020,16,3,2020,26,0,Romania,RO,ROU,19473936
3/15/2020,15,3,2020,24,0,Romania,RO,ROU,19473936
3/14/2020,14,3,2020,25,0,Romania,RO,ROU,19473936
3/13/2020,13,3,2020,19,0,Romania,RO,ROU,19473936
3/12/2020,12,3,2020,20,0,Romania,RO,ROU,19473936
3/11/2020,11,3,2020,8,0,Romania,RO,ROU,19473936
3/10/2020,10,3,2020,2,0,Romania,RO,ROU,19473936
3/9/2020,9,3,2020,2,0,Romania,RO,ROU,19473936
3/8/2020,8,3,2020,6,0,Romania,RO,ROU,19473936
3/7/2020,7,3,2020,1,0,Romania,RO,ROU,19473936
3/6/2020,6,3,2020,2,0,Romania,RO,ROU,19473936
3/4/2020,4,3,2020,1,0,Romania,RO,ROU,19473936
3/2/2020,2,3,2020,0,0,Romania,RO,ROU,19473936
3/1/2020,1,3,2020,0,0,Romania,RO,ROU,19473936
2/29/2020,29,2,2020,2,0,Romania,RO,ROU,19473936
2/28/2020,28,2,2020,0,0,Romania,RO,ROU,19473936
2/27/2020,27,2,2020,1,0,Romania,RO,ROU,19473936
2/26/2020,26,2,2020,0,0,Romania,RO,ROU,19473936
2/25/2020,25,2,2020,0,0,Romania,RO,ROU,19473936
2/24/2020,24,2,2020,0,0,Romania,RO,ROU,19473936
2/23/2020,23,2,2020,0,0,Romania,RO,ROU,19473936
2/22/2020,22,2,2020,0,0,Romania,RO,ROU,19473936
2/21/2020,21,2,2020,0,0,Romania,RO,ROU,19473936
2/20/2020,20,2,2020,0,0,Romania,RO,ROU,19473936
2/19/2020,19,2,2020,0,0,Romania,RO,ROU,19473936
2/18/2020,18,2,2020,0,0,Romania,RO,ROU,19473936
2/17/2020,17,2,2020,0,0,Romania,RO,ROU,19473936
2/16/2020,16,2,2020,0,0,Romania,RO,ROU,19473936
2/15/2020,15,2,2020,0,0,Romania,RO,ROU,19473936
2/14/2020,14,2,2020,0,0,Romania,RO,ROU,19473936
2/13/2020,13,2,2020,0,0,Romania,RO,ROU,19473936
2/12/2020,12,2,2020,0,0,Romania,RO,ROU,19473936
2/11/2020,11,2,2020,0,0,Romania,RO,ROU,19473936
2/10/2020,10,2,2020,0,0,Romania,RO,ROU,19473936
2/9/2020,9,2,2020,0,0,Romania,RO,ROU,19473936
2/8/2020,8,2,2020,0,0,Romania,RO,ROU,19473936
2/7/2020,7,2,2020,0,0,Romania,RO,ROU,19473936
2/6/2020,6,2,2020,0,0,Romania,RO,ROU,19473936
2/5/2020,5,2,2020,0,0,Romania,RO,ROU,19473936
2/4/2020,4,2,2020,0,0,Romania,RO,ROU,19473936
2/3/2020,3,2,2020,0,0,Romania,RO,ROU,19473936
2/2/2020,2,2,2020,0,0,Romania,RO,ROU,19473936
2/1/2020,1,2,2020,0,0,Romania,RO,ROU,19473936
1/31/2020,31,1,2020,0,0,Romania,RO,ROU,19473936
1/30/2020,30,1,2020,0,0,Romania,RO,ROU,19473936
1/29/2020,29,1,2020,0,0,Romania,RO,ROU,19473936
1/28/2020,28,1,2020,0,0,Romania,RO,ROU,19473936
1/27/2020,27,1,2020,0,0,Romania,RO,ROU,19473936
1/26/2020,26,1,2020,0,0,Romania,RO,ROU,19473936
1/25/2020,25,1,2020,0,0,Romania,RO,ROU,19473936
1/24/2020,24,1,2020,0,0,Romania,RO,ROU,19473936
1/23/2020,23,1,2020,0,0,Romania,RO,ROU,19473936
1/22/2020,22,1,2020,0,0,Romania,RO,ROU,19473936
1/21/2020,21,1,2020,0,0,Romania,RO,ROU,19473936
1/20/2020,20,1,2020,0,0,Romania,RO,ROU,19473936
1/19/2020,19,1,2020,0,0,Romania,RO,ROU,19473936
1/18/2020,18,1,2020,0,0,Romania,RO,ROU,19473936
1/17/2020,17,1,2020,0,0,Romania,RO,ROU,19473936
1/16/2020,16,1,2020,0,0,Romania,RO,ROU,19473936
1/15/2020,15,1,2020,0,0,Romania,RO,ROU,19473936
1/14/2020,14,1,2020,0,0,Romania,RO,ROU,19473936
1/13/2020,13,1,2020,0,0,Romania,RO,ROU,19473936
1/12/2020,12,1,2020,0,0,Romania,RO,ROU,19473936
1/11/2020,11,1,2020,0,0,Romania,RO,ROU,19473936
1/10/2020,10,1,2020,0,0,Romania,RO,ROU,19473936
1/9/2020,9,1,2020,0,0,Romania,RO,ROU,19473936
1/8/2020,8,1,2020,0,0,Romania,RO,ROU,19473936
1/7/2020,7,1,2020,0,0,Romania,RO,ROU,19473936
1/6/2020,6,1,2020,0,0,Romania,RO,ROU,19473936
1/5/2020,5,1,2020,0,0,Romania,RO,ROU,19473936
1/4/2020,4,1,2020,0,0,Romania,RO,ROU,19473936
1/3/2020,3,1,2020,0,0,Romania,RO,ROU,19473936
1/2/2020,2,1,2020,0,0,Romania,RO,ROU,19473936
1/1/2020,1,1,2020,0,0,Romania,RO,ROU,19473936
12/31/2019,31,12,2019,0,0,Romania,RO,ROU,19473936
3/29/2020,29,3,2020,228,1,Russia,RU,RUS,144478050
3/28/2020,28,3,2020,196,2,Russia,RU,RUS,144478050
3/27/2020,27,3,2020,182,2,Russia,RU,RUS,144478050
3/26/2020,26,3,2020,163,0,Russia,RU,RUS,144478050
3/25/2020,25,3,2020,57,0,Russia,RU,RUS,144478050
3/24/2020,24,3,2020,0,0,Russia,RU,RUS,144478050
3/23/2020,23,3,2020,132,0,Russia,RU,RUS,144478050
3/22/2020,22,3,2020,53,0,Russia,RU,RUS,144478050
3/21/2020,21,3,2020,54,0,Russia,RU,RUS,144478050
3/20/2020,20,3,2020,52,0,Russia,RU,RUS,144478050
3/19/2020,19,3,2020,33,0,Russia,RU,RUS,144478050
3/18/2020,18,3,2020,21,0,Russia,RU,RUS,144478050
3/17/2020,17,3,2020,30,0,Russia,RU,RUS,144478050
3/16/2020,16,3,2020,4,0,Russia,RU,RUS,144478050
3/15/2020,15,3,2020,14,0,Russia,RU,RUS,144478050
3/14/2020,14,3,2020,15,0,Russia,RU,RUS,144478050
3/13/2020,13,3,2020,5,0,Russia,RU,RUS,144478050
3/12/2020,12,3,2020,15,0,Russia,RU,RUS,144478050
3/10/2020,10,3,2020,0,0,Russia,RU,RUS,144478050
3/7/2020,7,3,2020,6,0,Russia,RU,RUS,144478050
3/4/2020,4,3,2020,1,0,Russia,RU,RUS,144478050
3/3/2020,3,3,2020,1,0,Russia,RU,RUS,144478050
3/2/2020,2,3,2020,0,0,Russia,RU,RUS,144478050
3/1/2020,1,3,2020,0,0,Russia,RU,RUS,144478050
2/29/2020,29,2,2020,0,0,Russia,RU,RUS,144478050
2/28/2020,28,2,2020,0,0,Russia,RU,RUS,144478050
2/27/2020,27,2,2020,0,0,Russia,RU,RUS,144478050
2/26/2020,26,2,2020,0,0,Russia,RU,RUS,144478050
2/25/2020,25,2,2020,0,0,Russia,RU,RUS,144478050
2/24/2020,24,2,2020,0,0,Russia,RU,RUS,144478050
2/23/2020,23,2,2020,0,0,Russia,RU,RUS,144478050
2/22/2020,22,2,2020,0,0,Russia,RU,RUS,144478050
2/21/2020,21,2,2020,0,0,Russia,RU,RUS,144478050
2/20/2020,20,2,2020,0,0,Russia,RU,RUS,144478050
2/19/2020,19,2,2020,0,0,Russia,RU,RUS,144478050
2/18/2020,18,2,2020,0,0,Russia,RU,RUS,144478050
2/17/2020,17,2,2020,0,0,Russia,RU,RUS,144478050
2/16/2020,16,2,2020,0,0,Russia,RU,RUS,144478050
2/15/2020,15,2,2020,0,0,Russia,RU,RUS,144478050
2/14/2020,14,2,2020,0,0,Russia,RU,RUS,144478050
2/13/2020,13,2,2020,0,0,Russia,RU,RUS,144478050
2/12/2020,12,2,2020,0,0,Russia,RU,RUS,144478050
2/11/2020,11,2,2020,0,0,Russia,RU,RUS,144478050
2/10/2020,10,2,2020,0,0,Russia,RU,RUS,144478050
2/9/2020,9,2,2020,0,0,Russia,RU,RUS,144478050
2/8/2020,8,2,2020,0,0,Russia,RU,RUS,144478050
2/7/2020,7,2,2020,0,0,Russia,RU,RUS,144478050
2/6/2020,6,2,2020,0,0,Russia,RU,RUS,144478050
2/5/2020,5,2,2020,0,0,Russia,RU,RUS,144478050
2/4/2020,4,2,2020,0,0,Russia,RU,RUS,144478050
2/3/2020,3,2,2020,0,0,Russia,RU,RUS,144478050
2/2/2020,2,2,2020,0,0,Russia,RU,RUS,144478050
2/1/2020,1,2,2020,2,0,Russia,RU,RUS,144478050
1/31/2020,31,1,2020,0,0,Russia,RU,RUS,144478050
1/30/2020,30,1,2020,0,0,Russia,RU,RUS,144478050
1/29/2020,29,1,2020,0,0,Russia,RU,RUS,144478050
1/28/2020,28,1,2020,0,0,Russia,RU,RUS,144478050
1/27/2020,27,1,2020,0,0,Russia,RU,RUS,144478050
1/26/2020,26,1,2020,0,0,Russia,RU,RUS,144478050
1/25/2020,25,1,2020,0,0,Russia,RU,RUS,144478050
1/24/2020,24,1,2020,0,0,Russia,RU,RUS,144478050
1/23/2020,23,1,2020,0,0,Russia,RU,RUS,144478050
1/22/2020,22,1,2020,0,0,Russia,RU,RUS,144478050
1/21/2020,21,1,2020,0,0,Russia,RU,RUS,144478050
1/20/2020,20,1,2020,0,0,Russia,RU,RUS,144478050
1/19/2020,19,1,2020,0,0,Russia,RU,RUS,144478050
1/18/2020,18,1,2020,0,0,Russia,RU,RUS,144478050
1/17/2020,17,1,2020,0,0,Russia,RU,RUS,144478050
1/16/2020,16,1,2020,0,0,Russia,RU,RUS,144478050
1/15/2020,15,1,2020,0,0,Russia,RU,RUS,144478050
