state_name,is_state,year,gender,caste,convicts,under_trial,detenues,others
Lakshadweep,0,2003,Male,ST,0,4,0,0
Lakshadweep,0,2003,Male,OBC,0,0,0,0
Lakshadweep,0,2003,Male,Others,0,0,0,0
Lakshadweep,0,2004,Male,SC,0,0,0,0
Lakshadweep,0,2004,Male,ST,0,0,0,0
Lakshadweep,0,2004,Male,OBC,0,0,0,0
Lakshadweep,0,2004,Male,Others,0,0,0,0
Lakshadweep,0,2005,Male,SC,0,0,0,0
Lakshadweep,0,2005,Male,ST,0,0,0,0
Lakshadweep,0,2005,Male,OBC,0,4,0,0
Lakshadweep,0,2005,Male,Others,0,2,0,0
Lakshadweep,0,2006,Male,SC,0,0,0,0
Lakshadweep,0,2006,Male,ST,0,0,0,0
Lakshadweep,0,2006,Male,OBC,0,0,0,0
Lakshadweep,0,2006,Male,Others,0,0,0,0
Lakshadweep,0,2007,Male,SC,0,0,0,0
Lakshadweep,0,2007,Male,ST,2,10,0,8
Lakshadweep,0,2007,Male,OBC,0,0,0,0
Lakshadweep,0,2007,Male,Others,1,1,0,0
Lakshadweep,0,2008,Male,SC,0,0,0,0
Lakshadweep,0,2008,Male,ST,0,3,0,0
Lakshadweep,0,2008,Male,OBC,0,1,0,0
Lakshadweep,0,2008,Male,Others,0,15,0,0
Lakshadweep,0,2009,Male,SC,0,0,0,0
Lakshadweep,0,2009,Male,ST,1,41,0,0
Lakshadweep,0,2009,Male,OBC,0,1,0,0
Lakshadweep,0,2009,Male,Others,0,1,0,0
Lakshadweep,0,2010,Male,SC,0,0,0,0
Lakshadweep,0,2010,Male,ST,0,8,0,0
Lakshadweep,0,2010,Male,OBC,0,0,0,0
Lakshadweep,0,2010,Male,Others,0,19,0,0
Lakshadweep,0,2011,Male,SC,0,0,0,0
Lakshadweep,0,2011,Male,ST,0,7,32,0
Lakshadweep,0,2011,Male,OBC,0,0,0,0
Lakshadweep,0,2011,Male,Others,0,22,18,0
Lakshadweep,0,2012,Male,SC,0,0,0,0
Lakshadweep,0,2012,Male,ST,0,0,0,0
Lakshadweep,0,2012,Male,OBC,0,0,0,0
Lakshadweep,0,2012,Male,Others,0,0,0,0
Pondicherry,0,2001,Male,SC,24,38,0,0
Pondicherry,0,2001,Male,ST,2,0,0,0
Pondicherry,0,2001,Male,OBC,48,64,0,0
Pondicherry,0,2001,Male,Others,33,47,0,0
Pondicherry,0,2002,Male,SC,29,23,0,0
Pondicherry,0,2002,Male,ST,3,1,0,0
Pondicherry,0,2002,Male,OBC,76,48,0,0
Pondicherry,0,2002,Male,Others,25,28,0,0
Pondicherry,0,2003,Male,SC,32,29,0,0
Pondicherry,0,2003,Male,ST,2,1,0,0
Pondicherry,0,2003,Male,OBC,84,64,0,0
Pondicherry,0,2003,Male,Others,19,41,0,0
Pondicherry,0,2004,Male,SC,32,64,0,0
Pondicherry,0,2004,Male,ST,2,0,0,0
Pondicherry,0,2004,Male,OBC,53,112,0,0
Pondicherry,0,2004,Male,Others,20,15,0,0
Pondicherry,0,2005,Male,SC,28,47,0,0
Pondicherry,0,2005,Male,ST,1,2,0,0
Pondicherry,0,2005,Male,OBC,76,98,0,0
Pondicherry,0,2005,Male,Others,9,21,0,0
Pondicherry,0,2006,Male,SC,24,46,0,0
Pondicherry,0,2006,Male,ST,0,0,0,0
Pondicherry,0,2006,Male,OBC,72,122,0,0
Pondicherry,0,2006,Male,Others,10,34,0,0
Pondicherry,0,2007,Male,SC,27,54,0,0
Pondicherry,0,2007,Male,ST,3,6,0,0
Pondicherry,0,2007,Male,OBC,74,130,0,0
Pondicherry,0,2007,Male,Others,6,42,0,0
Pondicherry,0,2008,Male,SC,8,27,0,0
Pondicherry,0,2008,Male,ST,0,7,0,0
Pondicherry,0,2008,Male,OBC,81,151,0,0
Pondicherry,0,2008,Male,Others,7,13,0,0
Pondicherry,0,2009,Male,SC,13,31,0,0
Pondicherry,0,2009,Male,ST,0,1,0,0
Pondicherry,0,2009,Male,OBC,88,101,0,0
Pondicherry,0,2009,Male,Others,16,16,0,0
Pondicherry,0,2010,Male,SC,40,30,0,0
Pondicherry,0,2010,Male,ST,2,0,0,0
Pondicherry,0,2010,Male,OBC,73,78,0,0
Pondicherry,0,2010,Male,Others,13,16,3,0
Pondicherry,0,2011,Male,SC,37,34,0,0
Pondicherry,0,2011,Male,ST,0,0,0,0
Pondicherry,0,2011,Male,OBC,45,48,0,0
Pondicherry,0,2011,Male,Others,45,28,0,0
Pondicherry,0,2012,Male,SC,23,58,0,0
Pondicherry,0,2012,Male,ST,0,5,0,0
Pondicherry,0,2012,Male,OBC,41,92,0,0
Pondicherry,0,2012,Male,Others,43,20,0,0
Andhra Pradesh,1,2013,Male,SC,844,2171,0,0
Andhra Pradesh,1,2013,Male,ST,431,1237,0,0
Andhra Pradesh,1,2013,Male,OBC,1865,3538,2,5
Andhra Pradesh,1,2013,Male,Others,1169,2146,4,2
Arunachal Pradesh,1,2013,Male,SC,0,0,0,0
Arunachal Pradesh,1,2013,Male,ST,5,39,0,0
Arunachal Pradesh,1,2013,Male,OBC,0,0,0,0
Arunachal Pradesh,1,2013,Male,Others,5,41,0,0
Assam,1,2013,Male,SC,549,876,2,0
Assam,1,2013,Male,ST,398,1125,3,2
Assam,1,2013,Male,OBC,790,1200,0,0
Assam,1,2013,Male,Others,1255,1757,0,0
Bihar,1,2013,Male,SC,642,5132,0,8
Bihar,1,2013,Male,ST,225,1499,1,2
Bihar,1,2013,Male,OBC,2167,11531,20,44
Bihar,1,2013,Male,Others,1323,7474,5,86
Chhattisgarh,1,2013,Male,SC,1399,1854,0,5
Chhattisgarh,1,2013,Male,ST,1981,2739,1,2
Chhattisgarh,1,2013,Male,OBC,2267,2932,0,5
Chhattisgarh,1,2013,Male,Others,634,1200,0,0
Goa,1,2013,Male,SC,5,38,0,0
Goa,1,2013,Male,ST,8,31,0,0
Goa,1,2013,Male,OBC,48,133,0,0
Goa,1,2013,Male,Others,59,173,0,0
Gujarat,1,2013,Male,SC,1199,1702,110,0
Gujarat,1,2013,Male,ST,577,1339,79,0
Gujarat,1,2013,Male,OBC,1317,2579,168,0
Gujarat,1,2013,Male,Others,549,1605,257,0
Haryana,1,2013,Male,SC,1674,2245,0,0
Haryana,1,2013,Male,ST,389,573,0,0
Haryana,1,2013,Male,OBC,1627,3095,0,0
Haryana,1,2013,Male,Others,2975,4235,0,1
Himachal Pradesh,1,2013,Male,SC,319,289,0,0
Himachal Pradesh,1,2013,Male,ST,17,30,0,0
Himachal Pradesh,1,2013,Male,OBC,81,124,0,0
Himachal Pradesh,1,2013,Male,Others,546,497,0,0
Jammu & Kashmir,1,2013,Male,SC,40,151,2,0
Jammu & Kashmir,1,2013,Male,ST,29,153,0,0
Jammu & Kashmir,1,2013,Male,OBC,18,37,1,0
Jammu & Kashmir,1,2013,Male,Others,283,1483,68,0
Jharkhand,1,2013,Male,SC,423,2098,1,0
Jharkhand,1,2013,Male,ST,1342,4143,1,0
Jharkhand,1,2013,Male,OBC,1140,3943,4,0
Jharkhand,1,2013,Male,Others,1099,3172,4,0
Karnataka,1,2013,Male,SC,676,877,19,5
Karnataka,1,2013,Male,ST,596,593,6,1
Karnataka,1,2013,Male,OBC,391,361,9,0
Karnataka,1,2013,Male,Others,2557,7301,141,1
Kerala,1,2013,Male,SC,550,896,0,0
Kerala,1,2013,Male,ST,10,19,0,0
Kerala,1,2013,Male,OBC,1250,2066,0,0
Kerala,1,2013,Male,Others,914,1500,0,0
Madhya Pradesh,1,2013,Male,SC,3215,3449,27,37
Madhya Pradesh,1,2013,Male,ST,3131,3227,8,34
Madhya Pradesh,1,2013,Male,OBC,5949,5673,23,45
Madhya Pradesh,1,2013,Male,Others,4058,4652,66,28
Maharashtra,1,2013,Male,SC,1600,3343,6,0
Maharashtra,1,2013,Male,ST,1224,3422,3,0
Maharashtra,1,2013,Male,OBC,1697,4549,3,0
Maharashtra,1,2013,Male,Others,3083,6896,15,0
Manipur,1,2013,Male,SC,0,5,0,0
Manipur,1,2013,Male,ST,8,152,7,0
Manipur,1,2013,Male,OBC,27,328,33,0
Manipur,1,2013,Male,Others,42,23,0,0
Meghalaya,1,2013,Male,SC,13,113,3,0
Meghalaya,1,2013,Male,ST,54,573,30,0
Meghalaya,1,2013,Male,OBC,2,16,0,0
Meghalaya,1,2013,Male,Others,3,32,0,0
Mizoram,1,2013,Male,SC,5,14,0,0
Mizoram,1,2013,Male,ST,397,388,0,0
Mizoram,1,2013,Male,OBC,0,0,0,0
Mizoram,1,2013,Male,Others,0,0,0,0
Nagaland,1,2013,Male,SC,5,38,6,0
Nagaland,1,2013,Male,ST,57,252,38,0
Nagaland,1,2013,Male,OBC,14,16,0,0
Nagaland,1,2013,Male,Others,15,27,6,1
Orissa,1,2013,Male,SC,608,2384,0,0
Orissa,1,2013,Male,ST,800,2411,0,0
Orissa,1,2013,Male,OBC,1176,3154,0,0
Orissa,1,2013,Male,Others,802,2497,0,0
Punjab,1,2013,Male,SC,3361,4281,0,0
Punjab,1,2013,Male,ST,0,0,0,0
Punjab,1,2013,Male,OBC,2695,3691,1,0
Punjab,1,2013,Male,Others,2392,9558,3,3
Rajasthan,1,2013,Male,SC,1537,3093,0,0
Rajasthan,1,2013,Male,ST,1074,2831,0,0
Rajasthan,1,2013,Male,OBC,2107,4679,0,1
Rajasthan,1,2013,Male,Others,1107,2200,0,2
Sikkim,1,2013,Male,SC,8,13,0,0
Sikkim,1,2013,Male,ST,26,31,0,0
Sikkim,1,2013,Male,OBC,40,51,0,0
Sikkim,1,2013,Male,Others,28,25,0,0
Tamil Nadu,1,2013,Male,SC,1390,2040,745,0
Tamil Nadu,1,2013,Male,ST,347,518,322,0
Tamil Nadu,1,2013,Male,OBC,1970,4556,496,0
Tamil Nadu,1,2013,Male,Others,779,681,170,0
Tripura,1,2013,Male,SC,104,77,0,0
Tripura,1,2013,Male,ST,140,101,0,0
Tripura,1,2013,Male,OBC,120,65,0,0
Tripura,1,2013,Male,Others,124,145,0,0
Uttar Pradesh,1,2013,Male,SC,5593,13673,20,5
Uttar Pradesh,1,2013,Male,ST,449,971,0,0
Uttar Pradesh,1,2013,Male,OBC,9260,20525,35,8
Uttar Pradesh,1,2013,Male,Others,9045,20582,35,5
Uttaranchal,1,2013,Male,SC,439,232,0,0
Uttaranchal,1,2013,Male,ST,380,162,0,0
Uttaranchal,1,2013,Male,OBC,497,358,0,0
Uttaranchal,1,2013,Male,Others,520,1075,0,0
West Bengal,1,2013,Male,SC,847,3028,0,4
West Bengal,1,2013,Male,ST,436,1429,0,0
West Bengal,1,2013,Male,OBC,593,2549,0,10
West Bengal,1,2013,Male,Others,3647,8487,0,355
A & N Islands,0,2013,Male,SC,0,0,0,0
A & N Islands,0,2013,Male,ST,0,0,0,0
A & N Islands,0,2013,Male,OBC,0,0,0,0
A & N Islands,0,2013,Male,Others,955,186,0,0
Chandigarh,0,2013,Male,SC,72,83,0,0
Chandigarh,0,2013,Male,ST,0,0,0,0
Chandigarh,0,2013,Male,OBC,56,65,0,0
Chandigarh,0,2013,Male,Others,130,231,0,0
D & N Haveli,0,2013,Male,SC,0,8,0,0
D & N Haveli,0,2013,Male,ST,0,12,0,0
D & N Haveli,0,2013,Male,OBC,0,9,0,0
D & N Haveli,0,2013,Male,Others,0,6,0,0
Daman & Diu,0,2013,Male,SC,1,4,0,0
Daman & Diu,0,2013,Male,ST,5,9,0,0
Daman & Diu,0,2013,Male,OBC,6,12,0,0
Daman & Diu,0,2013,Male,Others,5,13,0,0
Delhi,0,2013,Male,SC,628,2167,0,2
Delhi,0,2013,Male,ST,50,118,0,0
Delhi,0,2013,Male,OBC,670,2189,0,2
Delhi,0,2013,Male,Others,1899,5206,6,0
Lakshadweep,0,2013,Male,SC,0,0,0,0
Lakshadweep,0,2013,Male,ST,0,0,0,0
Lakshadweep,0,2013,Male,OBC,0,0,0,0
Lakshadweep,0,2013,Male,Others,0,0,0,0
Pondicherry,0,2013,Male,SC,24,59,0,0
Pondicherry,0,2013,Male,ST,0,3,0,0
Pondicherry,0,2013,Male,OBC,37,93,0,0
Pondicherry,0,2013,Male,Others,28,29,0,0
Andhra Pradesh,1,2001,Female,SC,33,128,0,0
Andhra Pradesh,1,2001,Female,ST,7,60,0,0
Andhra Pradesh,1,2001,Female,OBC,50,191,0,0
Andhra Pradesh,1,2001,Female,Others,12,103,1,0
Andhra Pradesh,1,2002,Female,SC,34,138,0,0
Andhra Pradesh,1,2002,Female,ST,23,96,0,0
Andhra Pradesh,1,2002,Female,OBC,65,204,0,0
Andhra Pradesh,1,2002,Female,Others,29,119,0,0
Andhra Pradesh,1,2003,Female,SC,25,110,0,0
Andhra Pradesh,1,2003,Female,ST,11,65,0,0
Andhra Pradesh,1,2003,Female,OBC,105,253,0,0
Andhra Pradesh,1,2003,Female,Others,31,113,0,0
Andhra Pradesh,1,2004,Female,SC,35,121,2,0
Andhra Pradesh,1,2004,Female,ST,15,75,0,0
Andhra Pradesh,1,2004,Female,OBC,116,295,5,0
Andhra Pradesh,1,2004,Female,Others,31,88,2,0
Andhra Pradesh,1,2005,Female,SC,41,132,0,0
Andhra Pradesh,1,2005,Female,ST,18,71,0,0
Andhra Pradesh,1,2005,Female,OBC,120,301,0,0
Andhra Pradesh,1,2005,Female,Others,19,182,0,0
Andhra Pradesh,1,2006,Female,SC,43,131,0,0
Andhra Pradesh,1,2006,Female,ST,18,67,0,0
Andhra Pradesh,1,2006,Female,OBC,123,282,1,0
Andhra Pradesh,1,2006,Female,Others,23,157,0,0
Andhra Pradesh,1,2007,Female,SC,50,134,0,0
Andhra Pradesh,1,2007,Female,ST,27,138,0,0
Andhra Pradesh,1,2007,Female,OBC,31,231,0,0
Andhra Pradesh,1,2007,Female,Others,124,132,0,0
Andhra Pradesh,1,2008,Female,SC,34,127,0,0
Andhra Pradesh,1,2008,Female,ST,14,104,0,0
Andhra Pradesh,1,2008,Female,OBC,21,165,0,0
Andhra Pradesh,1,2008,Female,Others,154,255,0,0
Andhra Pradesh,1,2009,Female,SC,45,150,0,0
Andhra Pradesh,1,2009,Female,ST,26,90,0,0
Andhra Pradesh,1,2009,Female,OBC,65,212,0,0
Andhra Pradesh,1,2009,Female,Others,61,125,2,0
Andhra Pradesh,1,2010,Female,SC,60,124,0,0
Andhra Pradesh,1,2010,Female,ST,37,85,0,0
Andhra Pradesh,1,2010,Female,OBC,52,204,2,0
Andhra Pradesh,1,2010,Female,Others,82,133,0,0
Andhra Pradesh,1,2011,Female,SC,67,137,0,0
Andhra Pradesh,1,2011,Female,ST,29,92,0,0
Andhra Pradesh,1,2011,Female,OBC,94,275,1,0
Andhra Pradesh,1,2011,Female,Others,71,76,0,0
Andhra Pradesh,1,2012,Female,SC,71,130,0,0
Andhra Pradesh,1,2012,Female,ST,31,106,0,0
Andhra Pradesh,1,2012,Female,OBC,95,281,0,1
Andhra Pradesh,1,2012,Female,Others,88,120,1,0
Arunachal Pradesh,1,2009,Female,SC,0,0,0,0
Arunachal Pradesh,1,2009,Female,ST,0,2,0,0
Arunachal Pradesh,1,2009,Female,OBC,0,0,0,0
Arunachal Pradesh,1,2009,Female,Others,0,2,0,0
Arunachal Pradesh,1,2010,Female,SC,0,0,0,0
Arunachal Pradesh,1,2010,Female,ST,0,3,0,0
Arunachal Pradesh,1,2010,Female,OBC,0,0,0,0
Arunachal Pradesh,1,2010,Female,Others,0,1,0,0
Arunachal Pradesh,1,2011,Female,SC,0,0,0,0
Arunachal Pradesh,1,2011,Female,ST,0,4,0,0
Arunachal Pradesh,1,2011,Female,OBC,0,0,0,0
Arunachal Pradesh,1,2011,Female,Others,0,1,0,0
Arunachal Pradesh,1,2012,Female,SC,0,0,0,0
Arunachal Pradesh,1,2012,Female,ST,0,4,0,0
Arunachal Pradesh,1,2012,Female,OBC,0,0,0,0
Arunachal Pradesh,1,2012,Female,Others,0,0,0,0
Assam,1,2001,Female,SC,1,16,0,0
Assam,1,2001,Female,ST,2,8,0,0
Assam,1,2001,Female,OBC,13,26,0,0
Assam,1,2001,Female,Others,31,77,0,0
Assam,1,2002,Female,SC,4,11,0,0
Assam,1,2002,Female,ST,8,11,0,0
Assam,1,2002,Female,OBC,10,17,0,0
Assam,1,2002,Female,Others,32,74,0,0
Assam,1,2003,Female,SC,11,14,0,0
Assam,1,2003,Female,ST,6,14,2,0
Assam,1,2003,Female,OBC,19,40,0,0
Assam,1,2003,Female,Others,36,69,0,0
Assam,1,2004,Female,SC,12,22,2,0
Assam,1,2004,Female,ST,6,17,9,0
Assam,1,2004,Female,OBC,31,36,12,0
Assam,1,2004,Female,Others,28,59,17,0
Assam,1,2005,Female,SC,13,26,1,0
Assam,1,2005,Female,ST,5,18,0,0
Assam,1,2005,Female,OBC,13,21,2,0
Assam,1,2005,Female,Others,47,68,0,0
Assam,1,2006,Female,SC,9,44,0,0
Assam,1,2006,Female,ST,9,16,0,0
Assam,1,2006,Female,OBC,22,31,0,0
Assam,1,2006,Female,Others,44,68,0,0
Assam,1,2007,Female,SC,24,30,0,0
Assam,1,2007,Female,ST,8,28,0,0
Assam,1,2007,Female,OBC,27,32,5,0
Assam,1,2007,Female,Others,41,56,0,0
Assam,1,2008,Female,SC,22,53,0,0
Assam,1,2008,Female,ST,15,36,0,0
Assam,1,2008,Female,OBC,25,48,0,0
Assam,1,2008,Female,Others,36,78,0,0
Assam,1,2009,Female,SC,25,46,0,0
Assam,1,2009,Female,ST,12,27,2,0
Assam,1,2009,Female,OBC,23,62,0,0
Assam,1,2009,Female,Others,32,70,0,0
Assam,1,2010,Female,SC,28,29,0,0
Assam,1,2010,Female,ST,13,38,0,0
Assam,1,2010,Female,OBC,17,44,0,0
Assam,1,2010,Female,Others,40,64,0,0
Assam,1,2011,Female,SC,27,39,0,0
Assam,1,2011,Female,ST,12,47,0,0
Assam,1,2011,Female,OBC,15,51,0,0
Assam,1,2011,Female,Others,37,70,0,0
Assam,1,2012,Female,SC,46,37,0,0
Assam,1,2012,Female,ST,41,38,0,0
Assam,1,2012,Female,OBC,10,48,0,0
Assam,1,2012,Female,Others,11,60,0,0
Bihar,1,2001,Female,SC,33,231,0,0
Bihar,1,2001,Female,ST,5,75,0,0
Bihar,1,2001,Female,OBC,31,285,0,0
Bihar,1,2001,Female,Others,9,202,0,0
Bihar,1,2002,Female,SC,20,235,0,0
Bihar,1,2002,Female,ST,16,65,0,0
Bihar,1,2002,Female,OBC,33,418,0,0
Bihar,1,2002,Female,Others,36,224,0,0
Bihar,1,2003,Female,SC,12,236,0,0
Bihar,1,2003,Female,ST,24,77,0,0
Bihar,1,2003,Female,OBC,41,397,0,0
Bihar,1,2003,Female,Others,27,235,0,0
Bihar,1,2004,Female,SC,40,213,0,0
Bihar,1,2004,Female,ST,11,26,0,0
Bihar,1,2004,Female,OBC,48,337,0,0
Bihar,1,2004,Female,Others,31,167,0,0
Bihar,1,2005,Female,SC,28,394,0,0
Bihar,1,2005,Female,ST,12,185,0,0
Bihar,1,2005,Female,OBC,26,398,0,0
Bihar,1,2005,Female,Others,58,221,0,0
Bihar,1,2006,Female,SC,46,265,0,0
Bihar,1,2006,Female,ST,4,94,0,0
Bihar,1,2006,Female,OBC,53,446,0,0
Bihar,1,2006,Female,Others,46,464,0,0
Bihar,1,2007,Female,SC,41,235,0,0
Bihar,1,2007,Female,ST,4,53,0,0
Bihar,1,2007,Female,OBC,48,397,0,0
Bihar,1,2007,Female,Others,43,471,0,0
Bihar,1,2008,Female,SC,39,220,0,0
Bihar,1,2008,Female,ST,4,48,0,0
Bihar,1,2008,Female,OBC,47,371,0,0
Bihar,1,2008,Female,Others,41,459,0,0
Bihar,1,2009,Female,SC,35,166,0,0
Bihar,1,2009,Female,ST,3,32,0,0
Bihar,1,2009,Female,OBC,35,312,0,0
Bihar,1,2009,Female,Others,35,407,0,1
Bihar,1,2010,Female,SC,37,141,0,0
Bihar,1,2010,Female,ST,4,27,0,0
Bihar,1,2010,Female,OBC,35,264,0,0
Bihar,1,2010,Female,Others,43,341,0,0
Bihar,1,2011,Female,SC,13,177,0,0
Bihar,1,2011,Female,ST,19,35,0,0
Bihar,1,2011,Female,OBC,24,354,0,0
Bihar,1,2011,Female,Others,30,229,0,0
Bihar,1,2012,Female,SC,9,146,0,0
Bihar,1,2012,Female,ST,5,56,0,0
Bihar,1,2012,Female,OBC,45,376,0,0
Bihar,1,2012,Female,Others,43,248,0,0
Chhattisgarh,1,2012,Female,SC,46,118,0,0
Chhattisgarh,1,2012,Female,ST,66,152,0,0
Chhattisgarh,1,2012,Female,OBC,97,138,0,0
Chhattisgarh,1,2012,Female,Others,35,47,0,0
Chhattisgarh,1,2001,Female,SC,39,44,0,1
Chhattisgarh,1,2001,Female,ST,59,71,0,0
Chhattisgarh,1,2001,Female,OBC,57,46,0,0
Chhattisgarh,1,2001,Female,Others,30,43,0,0
Chhattisgarh,1,2002,Female,SC,52,60,0,0
Chhattisgarh,1,2002,Female,ST,69,76,0,0
Chhattisgarh,1,2002,Female,OBC,48,65,0,0
Chhattisgarh,1,2002,Female,Others,33,24,0,0
Chhattisgarh,1,2003,Female,SC,53,35,0,0
Chhattisgarh,1,2003,Female,ST,68,41,0,0
Chhattisgarh,1,2003,Female,OBC,60,57,0,0
Chhattisgarh,1,2003,Female,Others,18,27,0,0
Chhattisgarh,1,2004,Female,SC,37,35,0,0
Chhattisgarh,1,2004,Female,ST,58,65,0,0
Chhattisgarh,1,2004,Female,OBC,87,61,0,0
Chhattisgarh,1,2004,Female,Others,23,33,0,0
Chhattisgarh,1,2005,Female,SC,44,40,0,0
Chhattisgarh,1,2005,Female,ST,72,89,0,0
Chhattisgarh,1,2005,Female,OBC,41,67,0,0
Chhattisgarh,1,2005,Female,Others,34,36,0,0
Chhattisgarh,1,2006,Female,SC,40,46,0,0
Chhattisgarh,1,2006,Female,ST,77,114,0,0
Chhattisgarh,1,2006,Female,OBC,37,85,0,0
Chhattisgarh,1,2006,Female,Others,33,39,0,0
Chhattisgarh,1,2007,Female,SC,47,40,0,0
Chhattisgarh,1,2007,Female,ST,80,89,0,0
Chhattisgarh,1,2007,Female,OBC,49,92,0,0
Chhattisgarh,1,2007,Female,Others,32,32,0,0
Chhattisgarh,1,2008,Female,SC,34,61,0,0
Chhattisgarh,1,2008,Female,ST,58,128,0,0
Chhattisgarh,1,2008,Female,OBC,82,80,0,0
Chhattisgarh,1,2008,Female,Others,20,33,0,0
Chhattisgarh,1,2009,Female,SC,54,108,0,0
Chhattisgarh,1,2009,Female,ST,54,115,0,0
Chhattisgarh,1,2009,Female,OBC,83,86,0,0
Chhattisgarh,1,2009,Female,Others,26,50,0,0
Chhattisgarh,1,2010,Female,SC,49,67,0,0
Chhattisgarh,1,2010,Female,ST,71,138,0,0
Chhattisgarh,1,2010,Female,OBC,62,121,0,0
Chhattisgarh,1,2010,Female,Others,27,49,0,0
Chhattisgarh,1,2011,Female,SC,62,84,0,0
Chhattisgarh,1,2011,Female,ST,63,136,0,0
Chhattisgarh,1,2011,Female,OBC,94,107,0,0
Chhattisgarh,1,2011,Female,Others,23,65,0,0
Goa,1,2001,Female,SC,0,0,0,0
Goa,1,2001,Female,ST,0,0,0,0
Goa,1,2001,Female,OBC,0,0,0,0
Goa,1,2001,Female,Others,4,7,0,0
Goa,1,2002,Female,SC,0,0,0,0
Goa,1,2002,Female,ST,0,0,0,0
Goa,1,2002,Female,OBC,0,0,0,0
Goa,1,2002,Female,Others,4,5,0,0
Goa,1,2003,Female,SC,0,0,0,0
Goa,1,2003,Female,ST,0,5,0,0
Goa,1,2003,Female,OBC,0,0,0,0
Goa,1,2003,Female,Others,3,4,0,0
Goa,1,2004,Female,SC,0,0,0,0
Goa,1,2004,Female,ST,0,0,0,0
Goa,1,2004,Female,OBC,0,0,0,0
Goa,1,2004,Female,Others,2,9,0,0
Goa,1,2005,Female,SC,0,0,0,0
Goa,1,2005,Female,ST,0,0,0,0
Goa,1,2005,Female,OBC,0,0,0,0
Goa,1,2005,Female,Others,3,17,0,0
Goa,1,2006,Female,SC,0,0,0,0
Goa,1,2006,Female,ST,0,0,0,0
Goa,1,2006,Female,OBC,0,0,0,0
Goa,1,2006,Female,Others,2,18,0,0
Goa,1,2007,Female,SC,0,0,0,0
Goa,1,2007,Female,ST,0,0,0,0
Goa,1,2007,Female,OBC,0,0,0,0
Goa,1,2007,Female,Others,2,18,0,0
Goa,1,2008,Female,SC,0,0,0,0
Goa,1,2008,Female,ST,0,0,0,0
Goa,1,2008,Female,OBC,0,0,0,0
Goa,1,2008,Female,Others,9,16,0,0
Goa,1,2009,Female,SC,0,0,0,0
Goa,1,2009,Female,ST,0,0,0,0
Goa,1,2009,Female,OBC,0,0,0,0
Goa,1,2009,Female,Others,7,24,0,0
Goa,1,2010,Female,SC,0,0,0,0
Goa,1,2010,Female,ST,0,0,0,0
Goa,1,2010,Female,OBC,0,0,0,0
Goa,1,2010,Female,Others,8,27,0,0
Goa,1,2011,Female,SC,0,0,0,0
Goa,1,2011,Female,ST,0,0,0,0
Goa,1,2011,Female,OBC,4,8,0,0
Goa,1,2011,Female,Others,2,20,0,0
Goa,1,2012,Female,SC,0,0,0,0
Goa,1,2012,Female,ST,0,0,0,0
Goa,1,2012,Female,OBC,2,3,0,0
Goa,1,2012,Female,Others,2,21,0,0
Gujarat,1,2001,Female,SC,8,20,4,0
Gujarat,1,2001,Female,ST,10,35,7,0
Gujarat,1,2001,Female,OBC,20,36,10,0
Gujarat,1,2001,Female,Others,20,48,9,0
Gujarat,1,2002,Female,SC,4,54,4,0
Gujarat,1,2002,Female,ST,5,40,6,0
Gujarat,1,2002,Female,OBC,61,61,15,0
Gujarat,1,2002,Female,Others,22,32,20,0
Gujarat,1,2003,Female,SC,8,82,17,0
Gujarat,1,2003,Female,ST,9,56,4,0
Gujarat,1,2003,Female,OBC,67,29,25,0
Gujarat,1,2003,Female,Others,33,67,6,0
Gujarat,1,2004,Female,SC,37,93,2,0
Gujarat,1,2004,Female,ST,20,86,7,0
Gujarat,1,2004,Female,OBC,74,53,15,0
Gujarat,1,2004,Female,Others,11,65,32,0
Gujarat,1,2005,Female,SC,8,60,2,0
Gujarat,1,2005,Female,ST,24,66,0,0
Gujarat,1,2005,Female,OBC,87,52,10,0
Gujarat,1,2005,Female,Others,28,68,5,0
Gujarat,1,2006,Female,SC,110,84,13,0
Gujarat,1,2006,Female,ST,25,58,3,0
Gujarat,1,2006,Female,OBC,9,60,23,0
Gujarat,1,2006,Female,Others,16,87,10,0
Gujarat,1,2007,Female,SC,122,88,15,0
Gujarat,1,2007,Female,ST,29,51,22,0
Gujarat,1,2007,Female,OBC,21,72,95,0
Gujarat,1,2007,Female,Others,21,86,43,0
Gujarat,1,2008,Female,SC,117,34,9,0
Gujarat,1,2008,Female,ST,35,79,5,0
Gujarat,1,2008,Female,OBC,30,92,21,0
Gujarat,1,2008,Female,Others,26,86,11,0
Gujarat,1,2009,Female,SC,110,62,3,0
Gujarat,1,2009,Female,ST,35,69,2,0
Gujarat,1,2009,Female,OBC,19,131,33,0
Gujarat,1,2009,Female,Others,20,79,21,0
Gujarat,1,2010,Female,SC,45,75,8,0
Gujarat,1,2010,Female,ST,32,65,6,0
Gujarat,1,2010,Female,OBC,46,141,8,0
Gujarat,1,2010,Female,Others,68,70,12,0
Gujarat,1,2011,Female,SC,43,49,10,0
Gujarat,1,2011,Female,ST,23,58,5,0
Gujarat,1,2011,Female,OBC,23,113,18,0
Gujarat,1,2011,Female,Others,87,108,13,0
Gujarat,1,2012,Female,SC,26,70,9,0
Gujarat,1,2012,Female,ST,18,54,13,0
Gujarat,1,2012,Female,OBC,43,118,19,0
Gujarat,1,2012,Female,Others,97,85,10,0
