"STATION","NAME","DATE","PRCP","SNOW","SNWD"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-05","0.30","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-06","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-07","0.76","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-08","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-09","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-10","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-11","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-12","0.11","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-13","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-14","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-15","0.45","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-16","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-17","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-18","0.88","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-19","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-20","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-21","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-22","0.30","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-23","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-24","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-25","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-26","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-27","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-28","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-29","0.29","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-30","0.01","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-08-31","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-01","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-02","0.53","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-03","0.74","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-04","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-05","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-06","0.42","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-07","0.01","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-08","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-09","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-10","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-11","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-12","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-13","0.06","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-14","0.02","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-15","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-16","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-17","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-18","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-19","0.22","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-20","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-21","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-22","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-23","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-24","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-25","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-26","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-27","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-28","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-29","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-09-30","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-01","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-02","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-03","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-04","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-05","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-06","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-07","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-08","0.22","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-09","0.26","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-10","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-11","0.06","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-12","0.07","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-13","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-14","0.08","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-15","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-16","0.01","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-17","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-18","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-19","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-20","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-21","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-22","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-23","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-24","0.20","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-25","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-26","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-27","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-28","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-29","3.03","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-30","0.25","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-10-31","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-01","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-02","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-03","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-04","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-05","0.02","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-06","0.01","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-07","0.70","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-08","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-09","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-10","0.01","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-11","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-12","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-13","0.07","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-14","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-15","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-16","0.20","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-17","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-18","0.10","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-19","0.23","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-20","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-21","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-22","0.21","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-23","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-24","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-25","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-26","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-27","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-28","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-29","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-11-30","0.03","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-01","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-02","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-03","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-04","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-05","0.75","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-06","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-07","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-08","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-09","0.46","4.6","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-10","0.00","0.0","3.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-11","0.00","0.0","2.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-12","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-13","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-14","0.09","1.2","1.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-15","0.11","1.2","1.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-16","0.00","0.0","2.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-17","0.00","0.0","1.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-18","0.02","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-19","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-20","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-21","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-22","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-23","0.49","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-24","0.01","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-25","0.23","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-26","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-27","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-28","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-29","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-30","0.05","0.7","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2017-12-31","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-01","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-02","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-03","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-04","0.76","9.8","1.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-05","0.00","0.0","7.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-06","0.00","0.0","5.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-07","0.00","0.0","5.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-08","0.01","0.0","5.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-09","0.00","0.0","5.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-10","0.00","0.0","3.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-11","0.00","0.0","3.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-12","0.54","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-13","0.05","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-14","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-15","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-16","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-17","0.19","0.4","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-18","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-19","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-20","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-21","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-22","0.01","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-23","0.30","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-24","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-25","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-26","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-27","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-28","0.21","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-29","0.00","0.1","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-30","0.11","0.9","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-01-31","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-01","0.05","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-02","0.18","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-03","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-04","0.96","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-05","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-06","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-07","0.85","0.5","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-08","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-09","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-10","0.58","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-11","1.21","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-12","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-13","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-14","0.08","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-15","0.16","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-16","0.09","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-17","0.52","4.4","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-18","0.01","0.0","3.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-19","0.04","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-20","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-21","0.06","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-22","0.17","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-23","0.06","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-24","0.08","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-25","0.73","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-26","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-27","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-02-28","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-01","0.38","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-02","1.86","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-03","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-04","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-05","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-06","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-07","1.41","3.2","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-08","0.00","0.0","3.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-09","0.00","0.0","2.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-10","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-11","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-12","0.08","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-13","0.28","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-14","0.01","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-15","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-16","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-17","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-18","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-19","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-20","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-21","0.99","8.2","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-22","0.06","0.2","7.9"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-23","0.00","0.0","1.2"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-24","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-25","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-26","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-27","0.01","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-28","0.03","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-29","0.03","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-30","0.03","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-03-31","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-01","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-02","0.59","5.5","5.1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-03","0.26","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-04","0.04","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-05","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-06","0.11","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-07","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-08","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-09","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-10","0.01","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-11","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-12","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-13","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-14","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-15","0.47","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-16","2.82","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-17","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-18","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-19","0.15","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-20","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-21","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-22","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-23","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-24","0.05","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-25","0.95","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-26","0.10","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-27","0.05","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-28","0.10","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-29","0.08","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-04-30","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-01","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-02","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-03","0.02","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-04","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-05","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-06","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-07","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-08","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-09","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-10","0.25","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-11","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-12","0.22","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-13","0.10","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-14","0.03","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-15","0.58","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-16","0.34","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-17","0.22","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-18","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-19","0.65","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-20","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-21","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-22","0.29","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-23","0.29","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-24","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-25","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-26","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-27","0.44","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-28","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-29","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-30","0.00","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-05-31","0.10","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-06-01","0.27","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-06-02","0.08","0.0","0.0"
"USW00094728","NY CITY CENTRAL PARK, NY US","2018-06-03","0.25","0.0","0.0"
