Type,Sales per customer,Delivery Status,Category Name,Customer Segment,Customer State,Customer Zipcode,Department Name,Latitude,Longitude,Order Country,Order Customer Id,order date (DateOrders),Order Item Quantity,Sales,Order Item Total,Order Region,Order Status,Product Card Id,Product Name,Product Price,shipping date (DateOrders),Shipping Mode
CASH,149.3800049,Late delivery,Cleats,Consumer,OH,44136,Apparel,41.3469696,-81.82631683,México,11833,5/16/2017 17:00,3,179.9700012,149.3800049,Central America,CLOSED,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/18/2017 17:00,First Class
CASH,119.9700012,Late delivery,Shop By Sport,Consumer,FL,33549,Golf,28.08681297,-82.43898773,México,1906,5/16/2017 16:39,3,119.9700012,119.9700012,Central America,CLOSED,627,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,5/18/2017 16:39,First Class
CASH,148.5,Late delivery,Women's Apparel,Consumer,GA,30331,Golf,33.69275665,-84.61947632,México,8437,1/20/2017 4:54,3,150,148.5,Central America,CLOSED,502,Nike Men's Dri-FIT Victory Golf Polo,50,1/22/2017 4:54,First Class
CASH,148.5,Late delivery,Women's Apparel,Consumer,CA,90805,Golf,33.8371048,-118.1900482,Brasil,5329,2/22/2015 16:02,3,150,148.5,South America,CLOSED,502,Nike Men's Dri-FIT Victory Golf Polo,50,2/24/2015 16:02,First Class
DEBIT,87.98999786,Shipping on time,Cardio Equipment,Corporate,MI,48858,Footwear,43.61513138,-84.60793304,Estados Unidos,9110,6/29/2016 6:04,1,99.98999786,87.98999786,US Center ,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,7/3/2016 6:04,Standard Class
DEBIT,86.98999786,Late delivery,Cardio Equipment,Corporate,IL,60610,Footwear,41.89617157,-87.66995239,Canada,7832,12/25/2016 0:44,1,99.98999786,86.98999786,Canada,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,12/31/2016 0:44,Standard Class
DEBIT,84.98999786,Late delivery,Cardio Equipment,Corporate,CA,92410,Footwear,34.11592865,-117.2950821,Estados Unidos,8655,7/28/2016 19:52,1,99.98999786,84.98999786,West of USA ,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,8/2/2016 19:52,Standard Class
DEBIT,83.98999786,Shipping on time,Cardio Equipment,Corporate,CA,90018,Footwear,34.03247452,-118.3267975,Estados Unidos,8150,5/7/2016 13:19,1,99.98999786,83.98999786,West of USA ,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,5/11/2016 13:19,Standard Class
DEBIT,23.51000023,Advance shipping,Electronics,Corporate,TX,78666,Footwear,29.72074699,-97.73353577,Estados Unidos,8088,4/13/2016 12:18,1,27.98999977,23.51000023,West of USA ,COMPLETE,273,Under Armour Kids' Mercenary Slide,27.98999977,4/15/2016 12:18,Standard Class
DEBIT,81.98999786,Advance shipping,Cardio Equipment,Corporate,MI,48238,Footwear,42.39110184,-83.13121796,Estados Unidos,9971,8/17/2016 17:23,1,99.98999786,81.98999786,US Center ,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,8/20/2016 17:23,Standard Class
DEBIT,24.60000038,Late delivery,Cardio Equipment,Corporate,NY,10463,Footwear,40.87593079,-73.91262817,Estados Unidos,12168,5/23/2016 3:08,1,30,24.60000038,US Center ,COMPLETE,172,Nike Women's Tempo Shorts,30,5/29/2016 3:08,Standard Class
DEBIT,81.98999786,Late delivery,Cardio Equipment,Corporate,NY,10463,Footwear,40.87593079,-73.91262817,Estados Unidos,12168,5/6/2016 15:15,1,99.98999786,81.98999786,West of USA ,COMPLETE,191,Nike Men's Free 5.0+ Running Shoe,99.98999786,5/12/2016 15:15,Standard Class
DEBIT,59.99000168,Advance shipping,Cleats,Corporate,FL,33614,Apparel,28.03085518,-82.50086212,Estados Unidos,3086,7/26/2016 11:06,1,59.99000168,59.99000168,East of USA,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,7/29/2016 11:06,Standard Class
DEBIT,129.9900055,Late delivery,Men's Footwear,Corporate,CA,90044,Apparel,33.97929382,-118.289093,Estados Unidos,8156,8/13/2016 23:20,1,129.9900055,129.9900055,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/19/2016 23:20,Standard Class
DEBIT,129.9900055,Late delivery,Men's Footwear,Corporate,TX,75052,Apparel,32.6425972,-97.02174377,Estados Unidos,3153,6/25/2016 8:10,1,129.9900055,129.9900055,South of  USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/1/2016 8:10,Standard Class
DEBIT,129.9900055,Late delivery,Men's Footwear,Corporate,CA,92882,Apparel,33.87208557,-117.5922241,Estados Unidos,11725,4/4/2016 14:14,1,129.9900055,129.9900055,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/10/2016 14:14,Standard Class
DEBIT,129.9900055,Late delivery,Men's Footwear,Corporate,OH,45014,Apparel,39.79030991,-84.04581451,Estados Unidos,608,5/20/2016 20:29,1,129.9900055,129.9900055,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/25/2016 20:29,Standard Class
DEBIT,129.9900055,Late delivery,Men's Footwear,Corporate,NM,88201,Apparel,33.42520142,-104.5220795,Estados Unidos,5673,7/11/2016 7:27,1,129.9900055,129.9900055,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/16/2016 7:27,Standard Class
DEBIT,59.38999939,Late delivery,Cleats,Corporate,CA,90066,Apparel,34.00596619,-118.4305038,Estados Unidos,563,4/26/2016 11:45,1,59.99000168,59.38999939,East of USA,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/2/2016 11:45,Standard Class
DEBIT,128.6900024,Advance shipping,Men's Footwear,Corporate,CA,94538,Apparel,37.64143753,-121.8764877,Estados Unidos,271,7/6/2016 11:08,1,129.9900055,128.6900024,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/9/2016 11:08,Standard Class
DEBIT,128.6900024,Advance shipping,Men's Footwear,Corporate,FL,33614,Apparel,28.03085518,-82.50086212,Estados Unidos,3086,7/26/2016 11:06,1,129.9900055,128.6900024,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/29/2016 11:06,Standard Class
DEBIT,128.6900024,Late delivery,Men's Footwear,Corporate,KS,67401,Apparel,38.84167481,-97.64416504,Estados Unidos,7320,8/24/2016 4:14,1,129.9900055,128.6900024,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/29/2016 4:14,Standard Class
DEBIT,59.38999939,Late delivery,Cleats,Corporate,NY,14221,Apparel,42.9666214,-78.74194336,Estados Unidos,1835,7/7/2016 0:27,1,59.99000168,59.38999939,South of  USA ,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,7/13/2016 0:27,Standard Class
DEBIT,128.6900024,Advance shipping,Men's Footwear,Corporate,IL,60647,Apparel,41.77769089,-87.74264526,Estados Unidos,1864,4/30/2016 12:48,1,129.9900055,128.6900024,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/3/2016 12:48,Standard Class
DEBIT,128.6900024,Shipping on time,Men's Footwear,Corporate,MA,1902,Apparel,42.46523285,-70.93743134,Estados Unidos,3353,4/11/2016 11:57,1,129.9900055,128.6900024,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/15/2016 11:57,Standard Class
DEBIT,128.6900024,Shipping on time,Men's Footwear,Corporate,MI,48858,Apparel,43.61513138,-84.60793304,Estados Unidos,9110,6/29/2016 6:04,1,129.9900055,128.6900024,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/3/2016 6:04,Standard Class
DEBIT,59.38999939,Shipping on time,Cleats,Corporate,MD,21215,Apparel,39.35129929,-76.68270111,Estados Unidos,4689,4/11/2016 1:27,1,59.99000168,59.38999939,West of USA ,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,4/15/2016 1:27,Standard Class
DEBIT,128.6900024,Advance shipping,Men's Footwear,Corporate,CO,80906,Apparel,38.77690125,-104.8097305,Estados Unidos,2026,7/8/2016 15:20,1,129.9900055,128.6900024,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/10/2016 15:20,Standard Class
DEBIT,58.79000092,Late delivery,Cleats,Corporate,CA,92027,Apparel,35.30410004,-119.0736389,Estados Unidos,10615,4/23/2016 2:50,1,59.99000168,58.79000092,East of USA,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,4/28/2016 2:50,Standard Class
DEBIT,127.3899994,Advance shipping,Men's Footwear,Corporate,MD,21222,Apparel,39.2486496,-76.49282074,Estados Unidos,10833,4/2/2016 15:39,1,129.9900055,127.3899994,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/5/2016 15:39,Standard Class
DEBIT,127.3899994,Shipping on time,Men's Footwear,Corporate,NY,10466,Apparel,40.8907814,-73.85758209,Estados Unidos,5043,7/4/2016 12:11,1,129.9900055,127.3899994,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/8/2016 12:11,Standard Class
DEBIT,58.79000092,Late delivery,Cleats,Corporate,MI,48192,Apparel,42.20660782,-83.1534729,Estados Unidos,4083,6/16/2016 15:22,1,59.99000168,58.79000092,South of  USA ,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/21/2016 15:22,Standard Class
DEBIT,127.3899994,Late delivery,Men's Footwear,Corporate,CA,92071,Apparel,34.0413971,-118.251503,Estados Unidos,7338,4/14/2016 10:43,1,129.9900055,127.3899994,South of  USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/20/2016 10:43,Standard Class
DEBIT,127.3899994,Advance shipping,Men's Footwear,Corporate,AZ,85713,Apparel,32.14681625,-111.1331253,Estados Unidos,7278,4/16/2016 5:07,1,129.9900055,127.3899994,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/18/2016 5:07,Standard Class
DEBIT,127.3899994,Shipping on time,Men's Footwear,Corporate,MI,48858,Apparel,43.61513138,-84.60793304,Estados Unidos,9110,6/29/2016 6:04,1,129.9900055,127.3899994,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/3/2016 6:04,Standard Class
DEBIT,126.0899963,Late delivery,Men's Footwear,Corporate,MA,2135,Apparel,42.34962845,-71.15328217,Estados Unidos,5311,7/14/2016 21:17,1,129.9900055,126.0899963,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/19/2016 21:17,Standard Class
DEBIT,126.0899963,Advance shipping,Men's Footwear,Corporate,MD,21222,Apparel,39.2486496,-76.49282074,Estados Unidos,10833,4/2/2016 15:39,1,129.9900055,126.0899963,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/5/2016 15:39,Standard Class
DEBIT,126.0899963,Advance shipping,Men's Footwear,Corporate,CA,90247,Apparel,33.89164734,-118.299408,Estados Unidos,10392,5/8/2016 7:53,1,129.9900055,126.0899963,South of  USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/10/2016 7:53,Standard Class
DEBIT,58.18999863,Late delivery,Cleats,Corporate,CA,93033,Apparel,34.2462616,-119.1743774,Estados Unidos,10151,7/21/2016 23:33,1,59.99000168,58.18999863,US Center ,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,7/27/2016 23:33,Standard Class
DEBIT,126.0899963,Advance shipping,Men's Footwear,Corporate,MO,63116,Apparel,38.56019592,-90.28090668,Estados Unidos,1131,6/22/2016 21:19,1,129.9900055,126.0899963,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6/25/2016 21:19,Standard Class
DEBIT,126.0899963,Late delivery,Men's Footwear,Corporate,IL,60067,Apparel,41.75807953,-88.31352234,Estados Unidos,917,8/9/2016 15:38,1,129.9900055,126.0899963,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/14/2016 15:38,Standard Class
DEBIT,126.0899963,Advance shipping,Men's Footwear,Corporate,OR,97701,Apparel,44.07079315,-121.3025513,Estados Unidos,1761,5/30/2016 8:54,1,129.9900055,126.0899963,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6/1/2016 8:54,Standard Class
DEBIT,124.7900009,Late delivery,Men's Footwear,Corporate,FL,32825,Apparel,28.55625916,-81.27587128,Estados Unidos,2559,4/5/2016 2:09,1,129.9900055,124.7900009,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/10/2016 2:09,Standard Class
DEBIT,124.7900009,Advance shipping,Men's Footwear,Corporate,PA,17404,Apparel,40.04462051,-76.76133728,Estados Unidos,8890,4/22/2016 20:31,1,129.9900055,124.7900009,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/24/2016 20:31,Standard Class
DEBIT,124.7900009,Advance shipping,Men's Footwear,Corporate,MO,63116,Apparel,38.56019592,-90.28090668,Estados Unidos,1131,6/22/2016 21:19,1,129.9900055,124.7900009,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6/25/2016 21:19,Standard Class
DEBIT,124.7900009,Shipping on time,Men's Footwear,Corporate,CA,94583,Apparel,37.76631546,-121.9703751,Estados Unidos,4684,7/21/2016 17:36,1,129.9900055,124.7900009,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/25/2016 17:36,Standard Class
DEBIT,124.7900009,Late delivery,Men's Footwear,Corporate,CA,91406,Apparel,34.1971817,-118.4865265,Estados Unidos,629,4/10/2016 1:37,1,129.9900055,124.7900009,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/16/2016 1:37,Standard Class
DEBIT,124.7900009,Advance shipping,Men's Footwear,Corporate,MD,20744,Apparel,38.74266434,-76.9917984,Estados Unidos,4691,6/30/2016 2:44,1,129.9900055,124.7900009,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/3/2016 2:44,Standard Class
DEBIT,123.4899979,Advance shipping,Men's Footwear,Corporate,CO,80501,Apparel,40.1901207,-105.1010666,Estados Unidos,8681,4/10/2016 17:44,1,129.9900055,123.4899979,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/12/2016 17:44,Standard Class
DEBIT,123.4899979,Late delivery,Men's Footwear,Corporate,MD,21215,Apparel,39.35129929,-76.68270111,Estados Unidos,4689,4/24/2016 6:51,1,129.9900055,123.4899979,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/29/2016 6:51,Standard Class
DEBIT,123.4899979,Shipping on time,Men's Footwear,Corporate,NY,11385,Apparel,40.70074081,-73.8950882,Estados Unidos,10804,6/22/2016 19:55,1,129.9900055,123.4899979,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6/26/2016 19:55,Standard Class
DEBIT,123.4899979,Shipping on time,Men's Footwear,Corporate,CA,90026,Apparel,34.08672333,-118.2597885,Estados Unidos,8963,4/10/2016 0:55,1,129.9900055,123.4899979,South of  USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/14/2016 0:55,Standard Class
DEBIT,123.4899979,Advance shipping,Men's Footwear,Corporate,IL,60067,Apparel,42.11053467,-88.10240173,Estados Unidos,2473,5/9/2016 3:09,1,129.9900055,123.4899979,South of  USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/11/2016 3:09,Standard Class
DEBIT,56.99000168,Shipping on time,Cleats,Corporate,NY,10002,Apparel,40.71546173,-73.99006653,Estados Unidos,2885,5/29/2016 2:05,1,59.99000168,56.99000168,US Center ,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/2/2016 2:05,Standard Class
DEBIT,123.4899979,Late delivery,Men's Footwear,Corporate,NJ,8854,Apparel,40.53900528,-74.42436981,Estados Unidos,787,8/1/2016 2:41,1,129.9900055,123.4899979,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/6/2016 2:41,Standard Class
DEBIT,123.4899979,Shipping on time,Men's Footwear,Corporate,CA,94583,Apparel,37.76631546,-121.9703751,Estados Unidos,4684,7/21/2016 17:36,1,129.9900055,123.4899979,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/25/2016 17:36,Standard Class
DEBIT,122.8399963,Advance shipping,Men's Footwear,Corporate,NY,11216,Apparel,40.67913818,-73.94405365,Estados Unidos,4604,7/18/2016 8:19,1,129.9900055,122.8399963,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/20/2016 8:19,Standard Class
DEBIT,56.68999863,Advance shipping,Cleats,Corporate,CA,90247,Apparel,33.88169861,-118.2857208,Estados Unidos,2219,5/15/2016 4:33,1,59.99000168,56.68999863,South of  USA ,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,5/17/2016 4:33,Standard Class
DEBIT,122.8399963,Late delivery,Men's Footwear,Corporate,NY,11218,Apparel,40.64059448,-73.97518921,Estados Unidos,3997,8/7/2016 9:20,1,129.9900055,122.8399963,South of  USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/12/2016 9:20,Standard Class
DEBIT,122.8399963,Late delivery,Men's Footwear,Corporate,TX,76106,Apparel,32.8013916,-97.3302536,Estados Unidos,1782,4/30/2016 4:45,1,129.9900055,122.8399963,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/5/2016 4:45,Standard Class
DEBIT,122.8399963,Shipping on time,Men's Footwear,Corporate,NY,10029,Apparel,40.64618683,-73.94862366,Estados Unidos,935,5/7/2016 8:04,1,129.9900055,122.8399963,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/11/2016 8:04,Standard Class
DEBIT,122.8399963,Late delivery,Men's Footwear,Corporate,SC,29223,Apparel,34.10694504,-81.08834839,Estados Unidos,8954,7/10/2016 10:26,1,129.9900055,122.8399963,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/15/2016 10:26,Standard Class
DEBIT,120.8899994,Advance shipping,Men's Footwear,Corporate,AZ,85224,Apparel,33.30039215,-111.8709564,Estados Unidos,7559,4/9/2016 22:49,1,129.9900055,120.8899994,South of  USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/12/2016 22:49,Standard Class
DEBIT,120.8899994,Late delivery,Men's Footwear,Corporate,NC,27410,Apparel,36.08757019,-79.88663483,Estados Unidos,10470,4/23/2016 11:35,1,129.9900055,120.8899994,South of  USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/28/2016 11:35,Standard Class
DEBIT,120.8899994,Late delivery,Men's Footwear,Corporate,TX,76106,Apparel,32.8013916,-97.3302536,Estados Unidos,1782,4/30/2016 4:45,1,129.9900055,120.8899994,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/5/2016 4:45,Standard Class
DEBIT,120.8899994,Late delivery,Men's Footwear,Corporate,IL,60649,Apparel,41.75909424,-87.56176758,Estados Unidos,3266,4/3/2016 8:28,1,129.9900055,120.8899994,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/9/2016 8:28,Standard Class
DEBIT,120.8899994,Late delivery,Men's Footwear,Corporate,MI,48180,Apparel,42.52365494,-85.69445801,Estados Unidos,4383,5/25/2016 16:27,1,129.9900055,120.8899994,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/31/2016 16:27,Standard Class
DEBIT,120.8899994,Shipping on time,Men's Footwear,Corporate,NY,10029,Apparel,40.64618683,-73.94862366,Estados Unidos,935,5/7/2016 8:04,1,129.9900055,120.8899994,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/11/2016 8:04,Standard Class
DEBIT,120.8899994,Advance shipping,Men's Footwear,Corporate,TX,77083,Apparel,29.69653702,-95.6459198,Estados Unidos,9658,8/12/2016 2:09,1,129.9900055,120.8899994,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/14/2016 2:09,Standard Class
DEBIT,54.59000015,Late delivery,Cleats,Corporate,PA,19131,Apparel,40.02524948,-75.95091248,Estados Unidos,258,7/28/2016 9:21,1,59.99000168,54.59000015,East of USA,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,8/2/2016 9:21,Standard Class
DEBIT,54.59000015,Advance shipping,Cleats,Corporate,WI,54935,Apparel,43.75397492,-88.41363525,Estados Unidos,9261,6/15/2016 10:38,1,59.99000168,54.59000015,East of USA,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,6/18/2016 10:38,Standard Class
DEBIT,118.2900009,Late delivery,Men's Footwear,Corporate,CA,90221,Apparel,33.90319061,-118.2131882,Estados Unidos,4823,7/20/2016 3:45,1,129.9900055,118.2900009,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/26/2016 3:45,Standard Class
DEBIT,118.2900009,Late delivery,Men's Footwear,Corporate,ND,58501,Apparel,46.81184387,-100.7877197,Estados Unidos,4403,6/15/2016 20:27,1,129.9900055,118.2900009,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6/21/2016 20:27,Standard Class
DEBIT,118.2900009,Advance shipping,Men's Footwear,Corporate,CA,91770,Apparel,34.06577683,-118.0826416,Estados Unidos,7015,4/11/2016 20:22,1,129.9900055,118.2900009,South of  USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/14/2016 20:22,Standard Class
DEBIT,118.2900009,Advance shipping,Men's Footwear,Corporate,MI,48238,Apparel,42.39110184,-83.13121796,Estados Unidos,9971,8/17/2016 17:23,1,129.9900055,118.2900009,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/20/2016 17:23,Standard Class
DEBIT,118.2900009,Late delivery,Men's Footwear,Corporate,NC,27406,Apparel,35.86408997,-79.79368591,Estados Unidos,8940,8/20/2016 10:54,1,129.9900055,118.2900009,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/25/2016 10:54,Standard Class
DEBIT,118.2900009,Late delivery,Men's Footwear,Corporate,OH,45011,Apparel,39.3805542,-84.53031921,Estados Unidos,3243,6/22/2016 15:21,1,129.9900055,118.2900009,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6/28/2016 15:21,Standard Class
DEBIT,118.2900009,Late delivery,Men's Footwear,Corporate,HI,96706,Apparel,21.33713913,-158.0259857,Estados Unidos,3986,5/27/2016 20:39,1,129.9900055,118.2900009,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6/1/2016 20:39,Standard Class
DEBIT,118.2900009,Late delivery,Men's Footwear,Corporate,IL,60649,Apparel,41.75909424,-87.56176758,Estados Unidos,3266,4/3/2016 8:28,1,129.9900055,118.2900009,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/9/2016 8:28,Standard Class
DEBIT,118.2900009,Late delivery,Men's Footwear,Corporate,MA,1201,Apparel,42.45938873,-73.22673035,Estados Unidos,1846,4/19/2016 4:35,1,129.9900055,118.2900009,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,4/25/2016 4:35,Standard Class
DEBIT,118.2900009,Advance shipping,Men's Footwear,Corporate,TX,77083,Apparel,29.69653702,-95.6459198,Estados Unidos,9658,8/12/2016 2:09,1,129.9900055,118.2900009,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,8/14/2016 2:09,Standard Class
DEBIT,116.9899979,Late delivery,Men's Footwear,Corporate,IL,60506,Apparel,39.49591446,-98.98998261,Estados Unidos,10484,4/26/2016 13:09,1,129.9900055,116.9899979,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/1/2016 13:09,Standard Class
DEBIT,116.9899979,Late delivery,Men's Footwear,Corporate,ND,58501,Apparel,46.81184387,-100.7877197,Estados Unidos,4403,6/15/2016 20:27,1,129.9900055,116.9899979,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6/21/2016 20:27,Standard Class
DEBIT,53.99000168,Shipping on time,Cleats,Corporate,CA,90026,Apparel,34.08672333,-118.2597885,Estados Unidos,8963,4/10/2016 0:55,1,59.99000168,53.99000168,South of  USA ,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,4/14/2016 0:55,Standard Class
DEBIT,116.9899979,Advance shipping,Men's Footwear,Corporate,LA,70003,Apparel,30.00422287,-90.14794922,Estados Unidos,11611,7/1/2016 1:09,1,129.9900055,116.9899979,South of  USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/3/2016 1:09,Standard Class
DEBIT,53.99000168,Late delivery,Cleats,Corporate,NC,27502,Apparel,35.77445984,-78.9607544,Estados Unidos,7249,8/3/2016 7:14,1,59.99000168,53.99000168,US Center ,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,8/8/2016 7:14,Standard Class
DEBIT,116.9899979,Late delivery,Men's Footwear,Corporate,OH,45840,Apparel,41.06343079,-83.60743713,Estados Unidos,3487,4/27/2016 22:26,1,129.9900055,116.9899979,US Center ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/2/2016 22:26,Standard Class
DEBIT,116.9899979,Shipping on time,Men's Footwear,Corporate,CA,95112,Apparel,37.33271027,-121.8783722,Estados Unidos,5210,6/26/2016 18:30,1,129.9900055,116.9899979,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6/30/2016 18:30,Standard Class
DEBIT,116.9899979,Late delivery,Men's Footwear,Corporate,TX,75217,Apparel,32.71303558,-96.69631958,Estados Unidos,10245,6/9/2016 8:32,1,129.9900055,116.9899979,West of USA ,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,6/15/2016 8:32,Standard Class
DEBIT,114.3899994,Advance shipping,Men's Footwear,Corporate,CO,80219,Apparel,39.71104431,-105.0919266,Estados Unidos,3362,7/2/2016 17:27,1,129.9900055,114.3899994,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7/4/2016 17:27,Standard Class
DEBIT,114.3899994,Late delivery,Men's Footwear,Corporate,IL,60506,Apparel,39.49591446,-98.98998261,Estados Unidos,10484,4/26/2016 13:09,1,129.9900055,114.3899994,East of USA,COMPLETE,403,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,5/1/2016 13:09,Standard Class
DEBIT,52.79000092,Advance shipping,Cleats,Corporate,IL,60647,Apparel,41.91740036,-87.68401337,Estados Unidos,3505,8/19/2016 18:05,1,59.99000168,52.79000092,US Center ,COMPLETE,365,Perfect Fitness Perfect Rip Deck,59.99000168,8/21/2016 18:05,Standard Class
