Sales per customer,Delivery Status,Customer Zipcode,Order Country
189,Shipping on time,33010,Colombia
148.7599945,Advance shipping,11230,Panamá
186,Late delivery,92410,Brasil
182,Late delivery,91790,República Dominicana
182,Late delivery,20020,Panamá
108,Shipping on time,78223,Cuba
180,Advance shipping,90018,República Dominicana
176,Advance shipping,90703,Nicaragua
174,Late delivery,94080,Brasil
170,Advance shipping,96822,Honduras
170,Advance shipping,23455,Honduras
170,Advance shipping,44102,Brasil
134.3699951,Late delivery,95060,Colombia
166,Late delivery,20744,Chile
164,Advance shipping,32825,Cuba
131.1699982,Advance shipping,44870,Argentina
164,Advance shipping,85254,Brasil
127.9700012,Late delivery,17701,Colombia
186.1999969,Shipping on time,94015,México
87.95999908,Late delivery,92553,México
65.97000122,Advance shipping,85033,México
399.9599915,Advance shipping,48858,El Salvador
395.9599915,Shipping on time,95355,Venezuela
387.9599915,Late delivery,96744,Brasil
379.9599915,Advance shipping,98632,México
204.4900055,Shipping on time,77081,Cuba
108,Late delivery,11373,Barbados
323.9599915,Late delivery,2155,México
351.9599915,Shipping on time,80110,Honduras
347.9700012,Advance shipping,78840,República Dominicana
104.9300003,Late delivery,63116,Cuba
319.9700012,Late delivery,48205,Nicaragua
143.9700012,Advance shipping,97006,Panamá
319.9700012,Late delivery,55337,Brasil
319.9700012,Shipping on time,77478,Brasil
299.9700012,Advance shipping,11218,Brasil
239.9600067,Late delivery,97701,México
237.5599976,Advance shipping,22192,México
235.1600037,Late delivery,75052,República Dominicana
235.1600037,Late delivery,10462,México
232.7599945,Advance shipping,91910,El Salvador
226.7599945,Shipping on time,77081,Cuba
226.7599945,Late delivery,30281,México
223.1600037,Late delivery,60640,Panamá
218.3600006,Shipping on time,95206,México
215.9600067,Advance shipping,78586,Cuba
208.7700043,Late delivery,93722,Panamá
203.9700012,Late delivery,19104,Nicaragua
203.9700012,Advance shipping,48180,Brasil
201.5700073,Advance shipping,44646,República Dominicana
199.1699982,Advance shipping,55106,Brasil
196.7700043,Advance shipping,90022,Cuba
196.7700043,Late delivery,92054,República Dominicana
196.7700043,Shipping on time,19380,Brasil
191.9700012,Shipping on time,19380,Brasil
156.7599945,Late delivery,44118,Guatemala
190,Shipping on time,1841,República Dominicana
190,Late delivery,38109,Guatemala
151.9600067,Advance shipping,20009,Chile
189,Advance shipping,91406,Guatemala
189,Late delivery,93003,Colombia
186,Advance shipping,53704,República Dominicana
148.7599945,Advance shipping,77520,Guatemala
182,Advance shipping,60636,Cuba
182,Advance shipping,97303,Brasil
176,Late delivery,60623,Brasil
139.1699982,Advance shipping,48858,El Salvador
174,Late delivery,2155,México
170,Shipping on time,33055,Guatemala
168,Advance shipping,60651,Brasil
166,Shipping on time,45014,México
207.9600067,Late delivery,75228,Brasil
395.7999878,Advance shipping,60123,Colombia
94.45999908,Late delivery,20744,Cuba
72.76000214,Advance shipping,91790,México
84.97000122,Shipping on time,80110,Honduras
74.97000122,Shipping on time,11434,Cuba
399.9599915,Shipping canceled,10011,Guatemala
331.9700012,Shipping canceled,97223,Panamá
223.1600037,Shipping canceled,33010,México
190,Shipping canceled,91352,México
151.1600037,Shipping canceled,60804,El Salvador
189,Shipping canceled,91352,México
132.7700043,Shipping canceled,21502,México
132.2599945,Shipping canceled,85224,China
237.5599976,Shipping canceled,91342,China
232.7599945,Shipping canceled,92843,Australia
227.9600067,Shipping canceled,79109,Tailandia
189,Shipping canceled,94591,Tailandia
180,Shipping canceled,8302,India
108,Shipping canceled,75061,Turquía
176,Shipping canceled,91910,Turquía
168,Shipping canceled,96819,Turquía
62.04000092,Shipping canceled,75061,Turquía
59.97000122,Shipping canceled,60639,Australia
379.9599915,Advance shipping,26003,Turquía
377.9599915,Advance shipping,2135,Australia
347.9700012,Advance shipping,27502,Bangladés
335.9700012,Shipping on time,48205,Nueva Zelanda
327.9700012,Advance shipping,96797,Australia
319.9700012,Advance shipping,17602,Indonesia
299.9700012,Late delivery,27610,Irán
211.1600037,Advance shipping,17055,Kazajistán
201.5700073,Late delivery,87111,Indonesia
196.7700043,Late delivery,19720,China
196.7700043,Shipping on time,49201,Australia
159.9600067,Advance shipping,95035,Corea del Sur
200,Shipping on time,79109,Corea del Sur
159.9600067,Advance shipping,80110,Tailandia
198,Late delivery,44118,Turquía
189,Shipping on time,95608,India
180,Advance shipping,96817,Australia
135.9700012,Late delivery,6082,Australia
168,Advance shipping,11215,China
168,Shipping on time,44035,Australia
166,Late delivery,95822,Nueva Zelanda
131.1699982,Advance shipping,6810,China
127.9599991,Advance shipping,11203,Indonesia
94.95999908,Shipping on time,96789,Irán
174.6900024,Advance shipping,48858,Irán
199.1699982,Shipping on time,78704,India
391.9599915,Late delivery,89030,Australia
379.9599915,Late delivery,96744,Australia
379.9599915,Advance shipping,92677,Irán
379.9599915,Shipping on time,78704,India
100.7600021,Advance shipping,48213,Australia
335.9700012,Late delivery,6460,Indonesia
327.9700012,Advance shipping,78586,Australia
95.97000122,Late delivery,43055,China
239.9600067,Shipping on time,19382,Filipinas
235.1600037,Late delivery,33324,Vietnam
232.7599945,Late delivery,96797,Indonesia
227.9600067,Advance shipping,98023,Turquía
208.7700043,Late delivery,30080,Nueva Zelanda
203.9700012,Late delivery,95350,Tailandia
201.5700073,Late delivery,70117,Nueva Zelanda
199.1699982,Late delivery,93307,China
191.9700012,Advance shipping,31907,Nueva Zelanda
179.9700012,Advance shipping,11230,Kazajistán
198,Late delivery,12550,Indonesia
155.1600037,Advance shipping,27502,Irán
151.1600037,Advance shipping,93277,Japón
151.1600037,Late delivery,80906,China
151.1600037,Late delivery,91790,India
148.7599945,Late delivery,75093,Japón
186,Advance shipping,80918,Afganistán
143.9600067,Late delivery,32792,Nueva Zelanda
139.1699982,Advance shipping,93906,China
135.9700012,Shipping on time,90630,Mongolia
84,Advance shipping,37130,Malasia
168,Late delivery,90630,Malasia
166,Late delivery,2135,Pakistán
132.7700043,Late delivery,11208,Irak
127.9700012,Late delivery,33324,Vietnam
160,Shipping on time,19382,Filipinas
150,Late delivery,23320,Kazajistán
94.95999908,Late delivery,29223,Vietnam
95.97000122,Late delivery,90001,Indonesia
127.3600006,Shipping canceled,60506,Irán
218.3600006,Shipping canceled,45238,Indonesia
156.7599945,Shipping canceled,92111,Turquía
94.5,Shipping canceled,92111,Turquía
119.9700012,Shipping canceled,27502,Irak
59.97000122,Shipping canceled,43230,China
230.3600006,Shipping canceled,97405,Estados Unidos
377.9599915,Shipping canceled,6082,Estados Unidos
190,Shipping canceled,92109,Estados Unidos
186,Shipping canceled,85032,Estados Unidos
132.7700043,Shipping canceled,92129,Estados Unidos
131.1699982,Shipping canceled,92129,Estados Unidos
127.9700012,Shipping canceled,6082,Estados Unidos
395.9599915,Shipping on time,2135,Estados Unidos
347.9700012,Shipping on time,92024,Estados Unidos
319.9700012,Late delivery,30135,Estados Unidos
104.9700012,Late delivery,11203,Estados Unidos
230.3600006,Advance shipping,78550,Estados Unidos
230.3600006,Shipping on time,33165,Estados Unidos
208.7700043,Late delivery,10461,Estados Unidos
199.1699982,Late delivery,62301,Estados Unidos
179.9700012,Advance shipping,27502,Estados Unidos
200,Late delivery,48235,Estados Unidos
192,Late delivery,49201,Estados Unidos
190,Late delivery,93063,Estados Unidos
190,Advance shipping,98052,Estados Unidos
151.1600037,Advance shipping,43230,Estados Unidos
189,Late delivery,60025,Estados Unidos
189,Late delivery,93063,Estados Unidos
189,Advance shipping,98052,Estados Unidos
148.7599945,Late delivery,47906,Estados Unidos
186,Advance shipping,11214,Estados Unidos
148.7599945,Advance shipping,92376,Estados Unidos
148.7599945,Late delivery,80013,Estados Unidos
186,Late delivery,93063,Estados Unidos
186,Advance shipping,11216,Estados Unidos
140.7599945,Shipping on time,19131,Estados Unidos
174,Late delivery,75217,Estados Unidos
379.9599915,Advance shipping,91702,Estados Unidos
125.9599991,Advance shipping,8817,Estados Unidos
237.5599976,Late delivery,32792,Estados Unidos
208.7700043,Advance shipping,91402,Estados Unidos
208.7700043,Shipping on time,90065,Estados Unidos
208.7700043,Advance shipping,87112,Estados Unidos
201.5700073,Advance shipping,2360,Estados Unidos
199.1699982,Late delivery,2360,Estados Unidos
196.7700043,Late delivery,89030,Estados Unidos
280,Shipping on time,95127,Canada
196,Advance shipping,90023,Estados Unidos
196,Shipping on time,97701,Estados Unidos
189,Advance shipping,33324,Estados Unidos
182,Late delivery,78840,Estados Unidos
176,Advance shipping,11103,Estados Unidos
174,Advance shipping,30022,Estados Unidos
170,Shipping on time,93307,Estados Unidos
135.9700012,Advance shipping,94303,Estados Unidos
100.8000031,Late delivery,94583,Estados Unidos
160,Shipping on time,14120,Estados Unidos
119.9700012,Shipping on time,90065,Estados Unidos
183,Advance shipping,90023,Estados Unidos
74.97000122,Late delivery,93277,Estados Unidos
74.97000122,Late delivery,32792,Estados Unidos
218.3600006,Shipping canceled,93117,Estados Unidos
201.5700073,Shipping canceled,60647,Estados Unidos
159.9600067,Shipping canceled,60647,Estados Unidos
189,Shipping canceled,48858,Estados Unidos
148.7599945,Shipping canceled,90022,Estados Unidos
283.4500122,Shipping canceled,93033,Marruecos
269.9599915,Shipping canceled,45840,Camerún
499.9500122,Late delivery,77080,Nigeria
293.9500122,Shipping on time,79109,Senegal
278.9500122,Shipping on time,18901,Marruecos
239.9600067,Late delivery,88201,Zimbabue
195.9499969,Advance shipping,35215,Argelia
212.5,Shipping on time,95023,Marruecos
212.5,Late delivery,78586,Ghana
159.9600067,Advance shipping,93117,Marruecos
472.4500122,Advance shipping,90007,Tanzania
449.9599915,Advance shipping,78227,SudAfrica
419.9599915,Advance shipping,85254,Camerún
104.9599991,Advance shipping,8302,SudAfrica
296.9500122,Advance shipping,11220,Marruecos
293.9500122,Shipping on time,19711,Nigeria
290.9500122,Advance shipping,90007,Tanzania
287.9500122,Advance shipping,33312,Burundi
248.9600067,Shipping on time,90024,Marruecos
193.9499969,Shipping on time,23503,Egipto
191.9499969,Late delivery,11385,Nigeria
227.5,Late delivery,11385,Nigeria
205,Shipping on time,19380,Sudán
163.9600067,Advance shipping,8302,SudAfrica
149.9600067,Advance shipping,11220,Marruecos
153.5500031,Late delivery,92630,República Democrática del Congo
94.94999695,Advance shipping,91790,SudAfrica
296.9500122,Shipping canceled,11757,Senegal
200,Shipping canceled,80020,Nigeria
278.9500122,Shipping canceled,10033,Italia
250,Shipping canceled,92707,Francia
242.5,Shipping canceled,93230,Hungría
237.5,Shipping canceled,30096,Francia
220,Shipping canceled,90037,Italia
217.5,Shipping canceled,91941,España
169.9600067,Shipping canceled,79109,Rusia
210,Shipping canceled,91343,Italia
163.9600067,Shipping canceled,92346,Francia
239.9499969,Shipping canceled,60623,Francia
499.9500122,Shipping on time,78753,Alemania
147,Late delivery,60626,Alemania
155.1499939,Shipping on time,79109,España
484.9500122,Late delivery,11691,Alemania
484.9500122,Shipping on time,11203,Francia
474.9500122,Late delivery,87105,España
474.9500122,Late delivery,1841,Francia
145.5500031,Shipping on time,33064,Francia
419.9599915,Advance shipping,1841,Francia
399.9599915,Late delivery,90813,España
399.9599915,Advance shipping,49423,Francia
299.9500122,Late delivery,60504,Dinamarca
299.9500122,Shipping on time,30075,España
299.9500122,Late delivery,92504,Alemania
293.9500122,Advance shipping,70117,Francia
293.9500122,Advance shipping,63116,Países Bajos
284.9500122,Late delivery,20744,Alemania
283.4500122,Advance shipping,11206,Italia
283.4500122,Late delivery,10701,Francia
278.9500122,Late delivery,93458,Suecia
278.9500122,Shipping on time,7002,Italia
278.9500122,Late delivery,87105,Francia
260.9599915,Late delivery,7104,Italia
251.9600067,Late delivery,46227,Noruega
251.9600067,Advance shipping,43055,Francia
245.9600067,Late delivery,30093,Reino Unido
199.9499969,Late delivery,27406,Italia
247.5,Late delivery,78664,Alemania
245,Advance shipping,93306,Austria
242.5,Late delivery,30093,Rumania
240,Late delivery,11756,Francia
188.9499969,Late delivery,33010,Ucrania
236.25,Shipping on time,92833,Alemania
232.5,Shipping on time,11203,Francia
232.5,Advance shipping,11216,Alemania
179.9600067,Late delivery,11706,Rumania
225,Advance shipping,45044,Francia
217.5,Advance shipping,92054,Alemania
207.5,Late delivery,85301,Francia
200,Advance shipping,11385,Alemania
187.5,Advance shipping,48187,Reino Unido
148.75,Shipping on time,33064,Francia
106.2099991,Shipping on time,93727,Francia
499.9500122,Late delivery,45601,Alemania
489.9500122,Late delivery,97405,Polonia
484.9500122,Late delivery,90032,Francia
479.9500122,Advance shipping,53704,Suecia
132.9499969,Advance shipping,20854,Francia
439.9599915,Late delivery,43229,Alemania
419.9599915,Advance shipping,78250,Alemania
409.9599915,Advance shipping,61554,Alemania
299.9500122,Late delivery,92627,Italia
296.9500122,Late delivery,8854,Reino Unido
296.9500122,Late delivery,75052,Francia
293.9500122,Advance shipping,85281,Francia
293.9500122,Late delivery,92677,Países Bajos
290.9500122,Late delivery,43055,Alemania
287.9500122,Late delivery,11368,Reino Unido
283.4500122,Advance shipping,20783,Suecia
283.4500122,Advance shipping,63136,Países Bajos
278.9500122,Advance shipping,33024,Suecia
278.9500122,Late delivery,93063,Alemania
278.9500122,Late delivery,60634,Francia
272.9500122,Advance shipping,87111,España
269.9599915,Shipping on time,97303,República Checa
263.9599915,Shipping on time,97303,República Checa
263.9599915,Late delivery,92507,Francia
260.9599915,Advance shipping,91761,Francia
248.9600067,Advance shipping,91770,Italia
239.9600067,Advance shipping,48197,Francia
242.5,Advance shipping,95376,Suecia
193.9499969,Advance shipping,48187,Francia
240,Advance shipping,60188,Reino Unido
240,Advance shipping,17331,Austria
236.25,Late delivery,96822,Italia
181.9499969,Shipping on time,27834,Francia
225,Advance shipping,87120,Italia
220,Late delivery,91765,Austria
220,Late delivery,93063,Alemania
217.5,Late delivery,92346,Ucrania
217.5,Advance shipping,95023,España
169.9600067,Shipping on time,48843,Finlandia
212.5,Shipping on time,60626,Alemania
207.5,Shipping on time,91910,Alemania
207.5,Advance shipping,33594,Alemania
200,Late delivery,75150,Polonia
187.5,Advance shipping,28314,Alemania
113.6999969,Shipping on time,14120,España
80.95999908,Shipping on time,60638,Montenegro
106.2099991,Advance shipping,95823,Bosnia y Herzegovina
134.3600006,Shipping on time,85301,Francia
499.9500122,Shipping canceled,21502,Francia
284.9500122,Shipping canceled,78572,Portugal
272.9500122,Shipping canceled,79924,España
248.9600067,Shipping canceled,21215,Austria
220,Shipping canceled,92117,Alemania
210,Shipping canceled,21502,Francia
207.5,Shipping canceled,78572,Portugal
159.9600067,Shipping canceled,94110,España
149.9600067,Shipping canceled,94110,España
125.9599991,Shipping canceled,20906,Brasil
424.9599915,Shipping canceled,95616,México
414.9599915,Shipping canceled,90255,Panamá
284.9500122,Shipping canceled,14120,Guatemala
278.9500122,Shipping canceled,7470,Cuba
242.5,Shipping canceled,45140,Honduras
236.25,Shipping canceled,92553,Honduras
165.9600067,Shipping canceled,85033,México
109.9599991,Shipping canceled,75287,Guatemala
65.55999756,Shipping canceled,90065,Nicaragua
499.9500122,Shipping on time,10452,México
489.9500122,Advance shipping,96822,Honduras
479.9500122,Advance shipping,37211,Nicaragua
474.9500122,Advance shipping,23322,México
464.9500122,Advance shipping,91790,El Salvador
464.9500122,Shipping on time,95008,México
464.9500122,Shipping on time,60622,México
419.9599915,Late delivery,27502,El Salvador
409.9599915,Late delivery,60622,México
114.7600021,Shipping on time,11375,Panamá
399.9599915,Advance shipping,90047,Honduras
374.9599915,Shipping on time,92630,Nicaragua
374.9599915,Late delivery,95822,Brasil
374.9599915,Shipping on time,95206,Brasil
299.9500122,Shipping on time,92630,Nicaragua
296.9500122,Advance shipping,32825,Cuba
296.9500122,Advance shipping,90047,Honduras
293.9500122,Late delivery,92677,Cuba
293.9500122,Late delivery,48066,Nicaragua
293.9500122,Shipping on time,70570,Brasil
287.9500122,Advance shipping,92064,México
287.9500122,Advance shipping,2169,Panamá
287.9500122,Late delivery,8854,México
283.4500122,Late delivery,84084,Brasil
278.9500122,Late delivery,28601,México
272.9500122,Late delivery,95008,México
269.9599915,Shipping on time,27406,Brasil
263.9599915,Late delivery,60626,Guatemala
254.9600067,Advance shipping,30281,República Dominicana
251.9600067,Late delivery,11204,Guatemala
251.9600067,Shipping on time,91941,Brasil
245.9600067,Advance shipping,8302,Cuba
245.9600067,Late delivery,10009,México
245.9600067,Advance shipping,19149,Brasil
239.9600067,Advance shipping,63021,República Dominicana
239.9600067,Advance shipping,54935,México
239.9600067,Advance shipping,93063,Brasil
224.9600067,Shipping on time,95206,Brasil
250,Advance shipping,75216,México
250,Shipping on time,85201,Bolivia
247.5,Advance shipping,7960,México
245,Late delivery,91733,Brasil
242.5,Advance shipping,80010,Argentina
240,Late delivery,77469,Brasil
237.5,Shipping on time,33324,México
236.25,Shipping on time,78223,Cuba
232.5,Late delivery,28601,México
181.9499969,Advance shipping,90703,Nicaragua
227.5,Advance shipping,23455,Honduras
220,Shipping on time,95122,México
217.5,Advance shipping,90018,República Dominicana
217.5,Advance shipping,2169,Panamá
169.9600067,Late delivery,10128,México
169.9600067,Late delivery,26003,Argentina
210,Advance shipping,48235,Argentina
207.5,Advance shipping,75227,Cuba
207.5,Late delivery,11372,Nicaragua
207.5,Advance shipping,48235,Argentina
205,Advance shipping,97405,Haití
163.9600067,Late delivery,33324,México
205,Late delivery,44646,México
200,Shipping on time,77093,México
159.9600067,Advance shipping,80010,Argentina
149.9600067,Late delivery,79936,México
187.5,Shipping on time,21122,Honduras
108.8499985,Shipping on time,33016,República Dominicana
132.7599945,Advance shipping,96822,Honduras
59.95999908,Advance shipping,97405,Haití
405.8999939,Advance shipping,44102,México
296.9500122,Advance shipping,60629,Nicaragua
159.1999969,Shipping on time,97402,Cuba
499.9500122,Shipping on time,95351,Argentina
474.9500122,Late delivery,90047,República Dominicana
472.4500122,Advance shipping,76116,Colombia
454.9500122,Late delivery,91766,El Salvador
434.9599915,Shipping on time,44120,México
127.5,Advance shipping,11229,El Salvador
419.9599915,Advance shipping,20009,México
414.9599915,Shipping on time,8302,Brasil
296.9500122,Shipping on time,97402,Cuba
296.9500122,Shipping on time,11373,Honduras
293.9500122,Late delivery,92692,Guatemala
293.9500122,Late delivery,95240,Guatemala
290.9500122,Late delivery,2155,México
290.9500122,Shipping on time,95355,Venezuela
287.9500122,Late delivery,92626,República Dominicana
287.9500122,Late delivery,75228,Brasil
284.9500122,Late delivery,60067,Haití
284.9500122,Advance shipping,85301,México
269.9599915,Advance shipping,90022,Cuba
182,Advance shipping,55112,China
145.5599976,Advance shipping,85705,Australia
145.5599976,Advance shipping,48098,Australia
182,Shipping on time,77520,Singapur
176,Late delivery,90027,India
174,Late delivery,25401,Corea del Sur
174,Late delivery,7083,Australia
174,Late delivery,37075,Australia
174,Late delivery,33126,Singapur
135.9700012,Shipping on time,95008,Australia
170,Late delivery,13440,Australia
168,Advance shipping,90024,Hong Kong
168,Late delivery,78840,Indonesia
99.59999847,Late delivery,8021,China
132.7700043,Late delivery,55112,India
166,Late delivery,91710,Indonesia
131.1699982,Advance shipping,48197,Corea del Sur
164,Late delivery,90660,Turquía
160,Advance shipping,78745,Indonesia
150,Shipping on time,48192,Australia
150,Shipping on time,19104,India
150,Advance shipping,48212,Irak
126.6800003,Advance shipping,97229,Indonesia
112.5999985,Advance shipping,93727,India
65.5699997,Advance shipping,94541,Australia
327.9700012,Shipping canceled,1201,Turquía
208.7700043,Shipping canceled,85706,Australia
199.1699982,Shipping canceled,70117,Australia
156.7599945,Shipping canceled,10468,Australia
151.9600067,Shipping canceled,95051,Corea del Sur
182,Shipping canceled,95206,Australia
176,Shipping canceled,44035,Turquía
174,Shipping canceled,55106,Myanmar (Birmania)
229.6000061,Shipping canceled,92592,Australia
160,Shipping canceled,90638,Singapur
150,Shipping canceled,23666,Australia
119.9700012,Shipping canceled,59102,Irak
207.9600067,Shipping canceled,59102,Irak
383.9599915,Shipping canceled,94544,Estados Unidos
339.9700012,Shipping canceled,29445,Estados Unidos
331.9700012,Shipping canceled,27330,Estados Unidos
327.9700012,Shipping canceled,20874,Estados Unidos
201.5700073,Shipping canceled,13760,Estados Unidos
158.3600006,Shipping canceled,91733,Estados Unidos
127.9700012,Shipping canceled,91748,Estados Unidos
399.9599915,Late delivery,20874,Estados Unidos
395.9599915,Shipping on time,8753,Estados Unidos
379.9599915,Advance shipping,43701,Estados Unidos
377.9599915,Advance shipping,10458,Estados Unidos
347.9700012,Advance shipping,89103,Estados Unidos
339.9700012,Advance shipping,78520,Estados Unidos
94.05000305,Late delivery,21228,Estados Unidos
335.9700012,Shipping on time,94538,Estados Unidos
327.9700012,Shipping on time,11372,Estados Unidos
91.80999756,Late delivery,55124,Estados Unidos
327.9700012,Advance shipping,32225,Estados Unidos
319.9700012,Late delivery,95822,Estados Unidos
319.9700012,Advance shipping,59102,Estados Unidos
299.9700012,Advance shipping,33549,Estados Unidos
239.9600067,Advance shipping,92009,Estados Unidos
239.9600067,Advance shipping,48103,Estados Unidos
239.9600067,Late delivery,77081,Estados Unidos
232.7599945,Late delivery,90016,Estados Unidos
232.7599945,Late delivery,60506,Estados Unidos
230.3600006,Advance shipping,8021,Estados Unidos
230.3600006,Late delivery,92647,Estados Unidos
227.9600067,Late delivery,93905,Estados Unidos
227.9600067,Late delivery,33161,Estados Unidos
226.7599945,Shipping on time,95828,Estados Unidos
223.1600037,Late delivery,77379,Estados Unidos
223.1600037,Shipping on time,11226,Estados Unidos
218.3600006,Late delivery,95060,Estados Unidos
218.3600006,Advance shipping,75243,Estados Unidos
215.9600067,Advance shipping,2740,Estados Unidos
215.9600067,Late delivery,21215,Estados Unidos
215.9600067,Shipping on time,53081,Estados Unidos
208.7700043,Late delivery,6460,Estados Unidos
203.9700012,Late delivery,6460,Estados Unidos
199.1699982,Advance shipping,19067,Estados Unidos
199.1699982,Advance shipping,92780,Estados Unidos
199.1699982,Advance shipping,92336,Estados Unidos
191.9700012,Late delivery,43081,Estados Unidos
179.9700012,Late delivery,44870,Estados Unidos
179.9700012,Shipping on time,92346,Estados Unidos
200,Late delivery,80012,Estados Unidos
198,Late delivery,90640,Estados Unidos
196,Late delivery,10466,Estados Unidos
196,Advance shipping,30331,Estados Unidos
194,Advance shipping,60615,Estados Unidos
194,Advance shipping,80012,Estados Unidos
155.1600037,Advance shipping,11201,Estados Unidos
194,Late delivery,95060,Estados Unidos
151.9600067,Late delivery,97006,Estados Unidos
151.1600037,Shipping on time,10040,Estados Unidos
182,Shipping on time,21122,Estados Unidos
252,Advance shipping,21215,Canada
176,Advance shipping,60440,Estados Unidos
176,Advance shipping,77015,Estados Unidos
140.7599945,Late delivery,21401,Estados Unidos
174,Advance shipping,8302,Estados Unidos
135.9700012,Advance shipping,11221,Estados Unidos
132.7700043,Advance shipping,93611,Estados Unidos
166,Late delivery,21228,Estados Unidos
127.9700012,Advance shipping,60647,Estados Unidos
85.3199997,Late delivery,77379,Estados Unidos
121.5599976,Late delivery,10701,Estados Unidos
70.36000061,Advance shipping,13440,Estados Unidos
59.00999832,Shipping on time,95828,Estados Unidos
81.97000122,Late delivery,2151,Estados Unidos
161.9600067,Late delivery,85008,Estados Unidos
111.9599991,Advance shipping,88005,Estados Unidos
399.9599915,Late delivery,49423,Estados Unidos
399.9599915,Late delivery,10468,Estados Unidos
399.9599915,Advance shipping,45044,Estados Unidos
395.9599915,Late delivery,8816,Estados Unidos
395.9599915,Advance shipping,45044,Estados Unidos
395.9599915,Advance shipping,48212,Estados Unidos
383.9599915,Late delivery,90047,Estados Unidos
379.9599915,Late delivery,38111,Estados Unidos
377.9599915,Late delivery,95076,Estados Unidos
371.9599915,Advance shipping,78745,Estados Unidos
363.9599915,Late delivery,95111,Estados Unidos
363.9599915,Late delivery,97321,Estados Unidos
351.9599915,Shipping on time,92833,Estados Unidos
339.9700012,Late delivery,20009,Estados Unidos
239.9600067,Advance shipping,60435,Estados Unidos
239.9600067,Shipping on time,20906,Estados Unidos
239.9600067,Late delivery,11210,Estados Unidos
237.5599976,Late delivery,19380,Estados Unidos
237.5599976,Advance shipping,92780,Estados Unidos
237.5599976,Shipping on time,1960,Estados Unidos
237.5599976,Late delivery,92126,Estados Unidos
230.3600006,Shipping on time,90806,Estados Unidos
218.3600006,Late delivery,77093,Estados Unidos
215.9600067,Late delivery,90043,Estados Unidos
208.7700043,Shipping on time,90066,Estados Unidos
203.9700012,Shipping on time,90066,Estados Unidos
201.5700073,Advance shipping,12180,Estados Unidos
199.1699982,Advance shipping,12180,Estados Unidos
199.1699982,Advance shipping,20020,Estados Unidos
196.7700043,Late delivery,38111,Estados Unidos
196.7700043,Advance shipping,33016,Estados Unidos
191.9700012,Late delivery,84404,Estados Unidos
191.9700012,Late delivery,85008,Estados Unidos
179.9700012,Late delivery,42101,Estados Unidos
159.9600067,Late delivery,11238,Estados Unidos
155.1600037,Shipping on time,20020,Estados Unidos
194,Advance shipping,94509,Estados Unidos
192,Advance shipping,11385,Estados Unidos
192,Advance shipping,60620,Estados Unidos
151.9600067,Advance shipping,10460,Estados Unidos
190,Advance shipping,60632,Estados Unidos
151.1600037,Advance shipping,6511,Estados Unidos
151.1600037,Late delivery,19380,Estados Unidos
189,Advance shipping,32792,Estados Unidos
189,Late delivery,32703,Estados Unidos
182,Late delivery,88201,Estados Unidos
180,Advance shipping,94086,Estados Unidos
180,Late delivery,89108,Estados Unidos
176,Advance shipping,48197,Estados Unidos
243.6000061,Advance shipping,90262,Estados Unidos
139.1699982,Advance shipping,60621,Estados Unidos
170,Advance shipping,21224,Estados Unidos
170,Shipping on time,60640,Estados Unidos
135.9700012,Late delivery,77520,Estados Unidos
170,Shipping on time,90806,Estados Unidos
168,Late delivery,11373,Estados Unidos
134.3699951,Late delivery,90043,Estados Unidos
168,Advance shipping,78501,Estados Unidos
166,Late delivery,11373,Estados Unidos
164,Shipping on time,77478,Estados Unidos
150,Late delivery,75067,Estados Unidos
63.95999908,Late delivery,37042,Estados Unidos
90.95999908,Late delivery,92009,Estados Unidos
65.48000336,Shipping on time,11520,Estados Unidos
89.95999908,Late delivery,98037,Estados Unidos
87.95999908,Advance shipping,48212,Estados Unidos
53.09000015,Late delivery,63376,Estados Unidos
115.1600037,Advance shipping,6511,Estados Unidos
399.9599915,Shipping canceled,17013,Canada
387.9599915,Shipping canceled,92410,Estados Unidos
377.9599915,Shipping canceled,19111,Estados Unidos
232.7599945,Shipping canceled,77093,Canada
232.7599945,Shipping canceled,54601,Estados Unidos
226.7599945,Shipping canceled,77083,Estados Unidos
215.9600067,Shipping canceled,14850,Estados Unidos
180,Shipping canceled,70117,Estados Unidos
201.7200012,Shipping canceled,94583,Estados Unidos
176.7700043,Shipping canceled,53081,Estados Unidos
454.9500122,Shipping canceled,85713,Egipto
439.9599915,Shipping canceled,92804,Argelia
260.9599915,Shipping canceled,13440,Madagascar
188.9600067,Shipping on time,85032,Tanzania
499.9500122,Late delivery,95670,Egipto
499.9500122,Shipping on time,55106,Senegal
494.9500122,Late delivery,19111,Marruecos
489.9500122,Late delivery,96822,Senegal
151.1499939,Shipping on time,85032,Tanzania
439.9599915,Late delivery,27606,Madagascar
374.9599915,Advance shipping,99205,SudAfrica
293.9500122,Late delivery,30906,Nigeria
263.9599915,Advance shipping,92056,Egipto
251.9600067,Late delivery,84010,Nigeria
245.9600067,Late delivery,70065,Nigeria
232.5,Advance shipping,99205,SudAfrica
232.5,Late delivery,91766,Níger
210,Advance shipping,91764,Zambia
200,Shipping on time,30907,Camerún
494.9500122,Advance shipping,31907,Libia
494.9500122,Late delivery,17404,Ghana
479.9500122,Late delivery,93535,Zambia
472.4500122,Advance shipping,85301,Benín
157.4600067,Shipping on time,92557,Nigeria
419.9599915,Late delivery,6516,SudAfrica
374.9599915,Advance shipping,90057,Mali
