Program,Year,Period,State,ANSI,Affected by,Pct of Colonies Impacted,state_code
SURVEY,2018,OCT THRU DEC,Pennsylvania,42,Pesticides,13,PA
SURVEY,2018,OCT THRU DEC,Pennsylvania,42,Pests_excl_Varroa,10.7,PA
SURVEY,2018,OCT THRU DEC,Pennsylvania,42,Unknown,5.4,PA
SURVEY,2018,OCT THRU DEC,Pennsylvania,42,Varroa_mites,26.9,PA
SURVEY,2017,JAN THRU MAR,Pennsylvania,42,Disease,0.8,PA
SURVEY,2017,JAN THRU MAR,Pennsylvania,42,Other,3.6,PA
SURVEY,2017,JAN THRU MAR,Pennsylvania,42,Pesticides,2.9,PA
SURVEY,2017,JAN THRU MAR,Pennsylvania,42,Pests_excl_Varroa,2.4,PA
SURVEY,2017,JAN THRU MAR,Pennsylvania,42,Unknown,7.2,PA
SURVEY,2017,JAN THRU MAR,Pennsylvania,42,Varroa_mites,20.9,PA
SURVEY,2017,APR THRU JUN,Pennsylvania,42,Disease,0.7,PA
SURVEY,2017,APR THRU JUN,Pennsylvania,42,Other,2.4,PA
SURVEY,2017,APR THRU JUN,Pennsylvania,42,Pesticides,1.5,PA
SURVEY,2017,APR THRU JUN,Pennsylvania,42,Pests_excl_Varroa,1,PA
SURVEY,2017,APR THRU JUN,Pennsylvania,42,Unknown,1.5,PA
SURVEY,2017,APR THRU JUN,Pennsylvania,42,Varroa_mites,13.5,PA
SURVEY,2017,JUL THRU SEP,Pennsylvania,42,Disease,2.7,PA
SURVEY,2017,JUL THRU SEP,Pennsylvania,42,Other,2.2,PA
SURVEY,2017,JUL THRU SEP,Pennsylvania,42,Pesticides,3.7,PA
SURVEY,2017,JUL THRU SEP,Pennsylvania,42,Pests_excl_Varroa,5.7,PA
SURVEY,2017,JUL THRU SEP,Pennsylvania,42,Unknown,0.9,PA
SURVEY,2017,JUL THRU SEP,Pennsylvania,42,Varroa_mites,41.4,PA
SURVEY,2017,OCT THRU DEC,Pennsylvania,42,Disease,1,PA
SURVEY,2017,OCT THRU DEC,Pennsylvania,42,Other,2.9,PA
SURVEY,2017,OCT THRU DEC,Pennsylvania,42,Pesticides,6.9,PA
SURVEY,2017,OCT THRU DEC,Pennsylvania,42,Pests_excl_Varroa,5.4,PA
SURVEY,2017,OCT THRU DEC,Pennsylvania,42,Unknown,2.3,PA
SURVEY,2017,OCT THRU DEC,Pennsylvania,42,Varroa_mites,44.7,PA
SURVEY,2016,JAN THRU MAR,Pennsylvania,42,Disease,0.3,PA
SURVEY,2016,JAN THRU MAR,Pennsylvania,42,Other,5.5,PA
SURVEY,2016,JAN THRU MAR,Pennsylvania,42,Pesticides,3.8,PA
SURVEY,2016,JAN THRU MAR,Pennsylvania,42,Pests_excl_Varroa,4.3,PA
SURVEY,2016,JAN THRU MAR,Pennsylvania,42,Unknown,4.6,PA
SURVEY,2016,JAN THRU MAR,Pennsylvania,42,Varroa_mites,44.8,PA
SURVEY,2016,APR THRU JUN,Pennsylvania,42,Disease,2.4,PA
SURVEY,2016,APR THRU JUN,Pennsylvania,42,Other,4.6,PA
SURVEY,2016,APR THRU JUN,Pennsylvania,42,Pesticides,3.6,PA
SURVEY,2016,APR THRU JUN,Pennsylvania,42,Pests_excl_Varroa,3.9,PA
SURVEY,2016,APR THRU JUN,Pennsylvania,42,Unknown,0.9,PA
SURVEY,2016,APR THRU JUN,Pennsylvania,42,Varroa_mites,18.7,PA
SURVEY,2016,JUL THRU SEP,Pennsylvania,42,Disease,1.6,PA
SURVEY,2016,JUL THRU SEP,Pennsylvania,42,Other,2.8,PA
SURVEY,2016,JUL THRU SEP,Pennsylvania,42,Pesticides,4.3,PA
SURVEY,2016,JUL THRU SEP,Pennsylvania,42,Pests_excl_Varroa,7.7,PA
SURVEY,2016,JUL THRU SEP,Pennsylvania,42,Unknown,1.2,PA
SURVEY,2016,JUL THRU SEP,Pennsylvania,42,Varroa_mites,27.3,PA
SURVEY,2016,OCT THRU DEC,Pennsylvania,42,Disease,1,PA
SURVEY,2016,OCT THRU DEC,Pennsylvania,42,Other,4.9,PA
SURVEY,2016,OCT THRU DEC,Pennsylvania,42,Pesticides,2.8,PA
SURVEY,2016,OCT THRU DEC,Pennsylvania,42,Pests_excl_Varroa,2.6,PA
SURVEY,2016,OCT THRU DEC,Pennsylvania,42,Unknown,3.1,PA
SURVEY,2016,OCT THRU DEC,Pennsylvania,42,Varroa_mites,18.7,PA
SURVEY,2015,JAN THRU MAR,Pennsylvania,42,Disease,1.9,PA
SURVEY,2015,JAN THRU MAR,Pennsylvania,42,Other,17.8,PA
SURVEY,2015,JAN THRU MAR,Pennsylvania,42,Pesticides,1.9,PA
SURVEY,2015,JAN THRU MAR,Pennsylvania,42,Pests_excl_Varroa,6.3,PA
SURVEY,2015,JAN THRU MAR,Pennsylvania,42,Unknown,6.3,PA
SURVEY,2015,JAN THRU MAR,Pennsylvania,42,Varroa_mites,28.1,PA
SURVEY,2015,APR THRU JUN,Pennsylvania,42,Disease,2.6,PA
SURVEY,2015,APR THRU JUN,Pennsylvania,42,Other,6.7,PA
SURVEY,2015,APR THRU JUN,Pennsylvania,42,Pesticides,1.6,PA
SURVEY,2015,APR THRU JUN,Pennsylvania,42,Pests_excl_Varroa,5.8,PA
SURVEY,2015,APR THRU JUN,Pennsylvania,42,Unknown,2.1,PA
SURVEY,2015,APR THRU JUN,Pennsylvania,42,Varroa_mites,11.4,PA
SURVEY,2015,JUL THRU SEP,Pennsylvania,42,Disease,3.7,PA
SURVEY,2015,JUL THRU SEP,Pennsylvania,42,Other,7.2,PA
SURVEY,2015,JUL THRU SEP,Pennsylvania,42,Pesticides,5.1,PA
SURVEY,2015,JUL THRU SEP,Pennsylvania,42,Pests_excl_Varroa,11.3,PA
SURVEY,2015,JUL THRU SEP,Pennsylvania,42,Unknown,0.8,PA
SURVEY,2015,JUL THRU SEP,Pennsylvania,42,Varroa_mites,45.1,PA
SURVEY,2015,OCT THRU DEC,Pennsylvania,42,Disease,1,PA
SURVEY,2015,OCT THRU DEC,Pennsylvania,42,Other,0.8,PA
SURVEY,2015,OCT THRU DEC,Pennsylvania,42,Pesticides,0.3,PA
SURVEY,2015,OCT THRU DEC,Pennsylvania,42,Pests_excl_Varroa,4.3,PA
SURVEY,2015,OCT THRU DEC,Pennsylvania,42,Unknown,1,PA
SURVEY,2015,OCT THRU DEC,Pennsylvania,42,Varroa_mites,32.2,PA
SURVEY,2019,JAN THRU MAR,South Carolina,45,Disease,0,SC
SURVEY,2019,JAN THRU MAR,South Carolina,45,Other,12.4,SC
SURVEY,2019,JAN THRU MAR,South Carolina,45,Pesticides,1.7,SC
SURVEY,2019,JAN THRU MAR,South Carolina,45,Pests_excl_Varroa,14.5,SC
SURVEY,2019,JAN THRU MAR,South Carolina,45,Unknown,1,SC
SURVEY,2019,JAN THRU MAR,South Carolina,45,Varroa_mites,18.5,SC
SURVEY,2018,JAN THRU MAR,South Carolina,45,Disease,0.7,SC
SURVEY,2018,JAN THRU MAR,South Carolina,45,Other,13.5,SC
SURVEY,2018,JAN THRU MAR,South Carolina,45,Pesticides,2.6,SC
SURVEY,2018,JAN THRU MAR,South Carolina,45,Pests_excl_Varroa,15.5,SC
SURVEY,2018,JAN THRU MAR,South Carolina,45,Unknown,3,SC
SURVEY,2018,JAN THRU MAR,South Carolina,45,Varroa_mites,29.3,SC
SURVEY,2018,APR THRU JUN,South Carolina,45,Disease,0.7,SC
SURVEY,2018,APR THRU JUN,South Carolina,45,Other,10,SC
SURVEY,2018,APR THRU JUN,South Carolina,45,Pesticides,1.6,SC
SURVEY,2018,APR THRU JUN,South Carolina,45,Pests_excl_Varroa,3.5,SC
SURVEY,2018,APR THRU JUN,South Carolina,45,Unknown,3,SC
SURVEY,2018,APR THRU JUN,South Carolina,45,Varroa_mites,14.2,SC
SURVEY,2018,JUL THRU SEP,South Carolina,45,Disease,0.7,SC
SURVEY,2018,JUL THRU SEP,South Carolina,45,Other,7.6,SC
SURVEY,2018,JUL THRU SEP,South Carolina,45,Pesticides,32.4,SC
SURVEY,2018,JUL THRU SEP,South Carolina,45,Pests_excl_Varroa,53.4,SC
SURVEY,2018,JUL THRU SEP,South Carolina,45,Unknown,0.9,SC
SURVEY,2018,JUL THRU SEP,South Carolina,45,Varroa_mites,76.8,SC
SURVEY,2018,OCT THRU DEC,South Carolina,45,Disease,0.3,SC
SURVEY,2018,OCT THRU DEC,South Carolina,45,Other,1.3,SC
SURVEY,2018,OCT THRU DEC,South Carolina,45,Pesticides,1.4,SC
SURVEY,2018,OCT THRU DEC,South Carolina,45,Pests_excl_Varroa,16.1,SC
SURVEY,2018,OCT THRU DEC,South Carolina,45,Unknown,5.5,SC
SURVEY,2018,OCT THRU DEC,South Carolina,45,Varroa_mites,32.2,SC
SURVEY,2017,JAN THRU MAR,South Carolina,45,Disease,0.4,SC
SURVEY,2017,JAN THRU MAR,South Carolina,45,Other,2.7,SC
SURVEY,2017,JAN THRU MAR,South Carolina,45,Pesticides,1.1,SC
SURVEY,2017,JAN THRU MAR,South Carolina,45,Pests_excl_Varroa,5.3,SC
SURVEY,2017,JAN THRU MAR,South Carolina,45,Unknown,1.8,SC
SURVEY,2017,JAN THRU MAR,South Carolina,45,Varroa_mites,12.6,SC
SURVEY,2017,APR THRU JUN,South Carolina,45,Disease,15.1,SC
SURVEY,2017,APR THRU JUN,South Carolina,45,Other,4.1,SC
SURVEY,2017,APR THRU JUN,South Carolina,45,Pesticides,18.5,SC
SURVEY,2017,APR THRU JUN,South Carolina,45,Pests_excl_Varroa,21.7,SC
SURVEY,2017,APR THRU JUN,South Carolina,45,Unknown,0.4,SC
SURVEY,2017,APR THRU JUN,South Carolina,45,Varroa_mites,24.3,SC
SURVEY,2017,JUL THRU SEP,South Carolina,45,Disease,0.2,SC
SURVEY,2017,JUL THRU SEP,South Carolina,45,Other,5.2,SC
SURVEY,2017,JUL THRU SEP,South Carolina,45,Pesticides,3,SC
SURVEY,2017,JUL THRU SEP,South Carolina,45,Pests_excl_Varroa,11.8,SC
SURVEY,2017,JUL THRU SEP,South Carolina,45,Unknown,0.8,SC
SURVEY,2017,JUL THRU SEP,South Carolina,45,Varroa_mites,26.4,SC
SURVEY,2017,OCT THRU DEC,South Carolina,45,Disease,14.6,SC
SURVEY,2017,OCT THRU DEC,South Carolina,45,Other,1.9,SC
SURVEY,2017,OCT THRU DEC,South Carolina,45,Pesticides,0.2,SC
SURVEY,2017,OCT THRU DEC,South Carolina,45,Pests_excl_Varroa,19.4,SC
SURVEY,2017,OCT THRU DEC,South Carolina,45,Unknown,1.9,SC
SURVEY,2017,OCT THRU DEC,South Carolina,45,Varroa_mites,31.6,SC
SURVEY,2016,JAN THRU MAR,South Carolina,45,Disease,0.6,SC
SURVEY,2016,JAN THRU MAR,South Carolina,45,Other,5.1,SC
SURVEY,2016,JAN THRU MAR,South Carolina,45,Pesticides,2,SC
SURVEY,2016,JAN THRU MAR,South Carolina,45,Pests_excl_Varroa,2.3,SC
SURVEY,2016,JAN THRU MAR,South Carolina,45,Unknown,4.8,SC
SURVEY,2016,JAN THRU MAR,South Carolina,45,Varroa_mites,10.7,SC
SURVEY,2016,APR THRU JUN,South Carolina,45,Disease,1,SC
SURVEY,2016,APR THRU JUN,South Carolina,45,Other,14.3,SC
SURVEY,2016,APR THRU JUN,South Carolina,45,Pesticides,35.8,SC
SURVEY,2016,APR THRU JUN,South Carolina,45,Pests_excl_Varroa,36.6,SC
SURVEY,2016,APR THRU JUN,South Carolina,45,Unknown,1.3,SC
SURVEY,2016,APR THRU JUN,South Carolina,45,Varroa_mites,51.3,SC
SURVEY,2016,JUL THRU SEP,South Carolina,45,Disease,0.1,SC
SURVEY,2016,JUL THRU SEP,South Carolina,45,Other,2.6,SC
SURVEY,2016,JUL THRU SEP,South Carolina,45,Pesticides,2.6,SC
SURVEY,2016,JUL THRU SEP,South Carolina,45,Pests_excl_Varroa,18.8,SC
SURVEY,2016,JUL THRU SEP,South Carolina,45,Unknown,1.9,SC
SURVEY,2016,JUL THRU SEP,South Carolina,45,Varroa_mites,20.4,SC
SURVEY,2016,OCT THRU DEC,South Carolina,45,Disease,23.3,SC
SURVEY,2016,OCT THRU DEC,South Carolina,45,Other,25.9,SC
SURVEY,2016,OCT THRU DEC,South Carolina,45,Pesticides,24.6,SC
SURVEY,2016,OCT THRU DEC,South Carolina,45,Pests_excl_Varroa,27.1,SC
SURVEY,2016,OCT THRU DEC,South Carolina,45,Unknown,1.9,SC
SURVEY,2016,OCT THRU DEC,South Carolina,45,Varroa_mites,29,SC
SURVEY,2015,JAN THRU MAR,South Carolina,45,Disease,0.2,SC
SURVEY,2015,JAN THRU MAR,South Carolina,45,Other,3.6,SC
SURVEY,2015,JAN THRU MAR,South Carolina,45,Pesticides,0.3,SC
SURVEY,2015,JAN THRU MAR,South Carolina,45,Pests_excl_Varroa,2.3,SC
SURVEY,2015,JAN THRU MAR,South Carolina,45,Unknown,2.9,SC
SURVEY,2015,JAN THRU MAR,South Carolina,45,Varroa_mites,10.5,SC
SURVEY,2015,APR THRU JUN,South Carolina,45,Disease,0.5,SC
SURVEY,2015,APR THRU JUN,South Carolina,45,Other,3.7,SC
SURVEY,2015,APR THRU JUN,South Carolina,45,Pesticides,1.4,SC
SURVEY,2015,APR THRU JUN,South Carolina,45,Pests_excl_Varroa,5.4,SC
SURVEY,2015,APR THRU JUN,South Carolina,45,Unknown,0.7,SC
SURVEY,2015,APR THRU JUN,South Carolina,45,Varroa_mites,29.9,SC
SURVEY,2015,JUL THRU SEP,South Carolina,45,Disease,18.3,SC
SURVEY,2015,JUL THRU SEP,South Carolina,45,Other,3.9,SC
SURVEY,2015,JUL THRU SEP,South Carolina,45,Pesticides,14.7,SC
SURVEY,2015,JUL THRU SEP,South Carolina,45,Pests_excl_Varroa,31,SC
SURVEY,2015,JUL THRU SEP,South Carolina,45,Unknown,3,SC
SURVEY,2015,JUL THRU SEP,South Carolina,45,Varroa_mites,58.4,SC
SURVEY,2015,OCT THRU DEC,South Carolina,45,Disease,0.4,SC
SURVEY,2015,OCT THRU DEC,South Carolina,45,Other,5.8,SC
SURVEY,2015,OCT THRU DEC,South Carolina,45,Pesticides,1.7,SC
SURVEY,2015,OCT THRU DEC,South Carolina,45,Pests_excl_Varroa,2.9,SC
SURVEY,2015,OCT THRU DEC,South Carolina,45,Unknown,0,SC
SURVEY,2015,OCT THRU DEC,South Carolina,45,Varroa_mites,14.2,SC
SURVEY,2019,JAN THRU MAR,South Dakota,46,Disease,0,SD
SURVEY,2019,JAN THRU MAR,South Dakota,46,Other,0.8,SD
SURVEY,2019,JAN THRU MAR,South Dakota,46,Pesticides,2.5,SD
SURVEY,2019,JAN THRU MAR,South Dakota,46,Pests_excl_Varroa,0,SD
SURVEY,2019,JAN THRU MAR,South Dakota,46,Unknown,2.2,SD
SURVEY,2019,JAN THRU MAR,South Dakota,46,Varroa_mites,0.8,SD
SURVEY,2018,JAN THRU MAR,South Dakota,46,Disease,0,SD
SURVEY,2018,JAN THRU MAR,South Dakota,46,Other,0.5,SD
SURVEY,2018,JAN THRU MAR,South Dakota,46,Pesticides,0,SD
SURVEY,2018,JAN THRU MAR,South Dakota,46,Pests_excl_Varroa,0.1,SD
SURVEY,2018,JAN THRU MAR,South Dakota,46,Unknown,0.1,SD
SURVEY,2018,JAN THRU MAR,South Dakota,46,Varroa_mites,4.4,SD
SURVEY,2018,APR THRU JUN,South Dakota,46,Disease,7.3,SD
SURVEY,2018,APR THRU JUN,South Dakota,46,Other,37.5,SD
SURVEY,2018,APR THRU JUN,South Dakota,46,Pesticides,3.8,SD
SURVEY,2018,APR THRU JUN,South Dakota,46,Pests_excl_Varroa,40.4,SD
SURVEY,2018,APR THRU JUN,South Dakota,46,Unknown,0,SD
SURVEY,2018,APR THRU JUN,South Dakota,46,Varroa_mites,55.1,SD
SURVEY,2018,JUL THRU SEP,South Dakota,46,Disease,3.3,SD
SURVEY,2018,JUL THRU SEP,South Dakota,46,Other,45,SD
SURVEY,2018,JUL THRU SEP,South Dakota,46,Pesticides,8.5,SD
SURVEY,2018,JUL THRU SEP,South Dakota,46,Pests_excl_Varroa,32.9,SD
SURVEY,2018,JUL THRU SEP,South Dakota,46,Unknown,1.6,SD
SURVEY,2018,JUL THRU SEP,South Dakota,46,Varroa_mites,54.7,SD
SURVEY,2018,OCT THRU DEC,South Dakota,46,Disease,7,SD
SURVEY,2018,OCT THRU DEC,South Dakota,46,Other,2.1,SD
SURVEY,2018,OCT THRU DEC,South Dakota,46,Pesticides,1.6,SD
SURVEY,2018,OCT THRU DEC,South Dakota,46,Pests_excl_Varroa,1.3,SD
SURVEY,2018,OCT THRU DEC,South Dakota,46,Unknown,2.5,SD
SURVEY,2018,OCT THRU DEC,South Dakota,46,Varroa_mites,12.8,SD
SURVEY,2017,JAN THRU MAR,South Dakota,46,Disease,0,SD
SURVEY,2017,JAN THRU MAR,South Dakota,46,Other,0.2,SD
SURVEY,2017,JAN THRU MAR,South Dakota,46,Pesticides,0,SD
SURVEY,2017,JAN THRU MAR,South Dakota,46,Pests_excl_Varroa,0,SD
SURVEY,2017,JAN THRU MAR,South Dakota,46,Unknown,0.3,SD
SURVEY,2017,JAN THRU MAR,South Dakota,46,Varroa_mites,2.9,SD
SURVEY,2017,APR THRU JUN,South Dakota,46,Disease,1,SD
SURVEY,2017,APR THRU JUN,South Dakota,46,Other,5,SD
SURVEY,2017,APR THRU JUN,South Dakota,46,Pesticides,6.4,SD
SURVEY,2017,APR THRU JUN,South Dakota,46,Pests_excl_Varroa,1.4,SD
SURVEY,2017,APR THRU JUN,South Dakota,46,Unknown,3.6,SD
SURVEY,2017,APR THRU JUN,South Dakota,46,Varroa_mites,8.7,SD
SURVEY,2017,JUL THRU SEP,South Dakota,46,Disease,5,SD
SURVEY,2017,JUL THRU SEP,South Dakota,46,Other,27,SD
SURVEY,2017,JUL THRU SEP,South Dakota,46,Pesticides,10.1,SD
SURVEY,2017,JUL THRU SEP,South Dakota,46,Pests_excl_Varroa,13.4,SD
SURVEY,2017,JUL THRU SEP,South Dakota,46,Unknown,2.5,SD
SURVEY,2017,JUL THRU SEP,South Dakota,46,Varroa_mites,47.4,SD
SURVEY,2017,OCT THRU DEC,South Dakota,46,Disease,4.1,SD
SURVEY,2017,OCT THRU DEC,South Dakota,46,Other,7.5,SD
SURVEY,2017,OCT THRU DEC,South Dakota,46,Pesticides,4.4,SD
SURVEY,2017,OCT THRU DEC,South Dakota,46,Pests_excl_Varroa,0.1,SD
SURVEY,2017,OCT THRU DEC,South Dakota,46,Unknown,2.7,SD
SURVEY,2017,OCT THRU DEC,South Dakota,46,Varroa_mites,17.3,SD
SURVEY,2016,JAN THRU MAR,South Dakota,46,Disease,0,SD
SURVEY,2016,JAN THRU MAR,South Dakota,46,Other,0.5,SD
SURVEY,2016,JAN THRU MAR,South Dakota,46,Pesticides,0,SD
SURVEY,2016,JAN THRU MAR,South Dakota,46,Pests_excl_Varroa,0,SD
SURVEY,2016,JAN THRU MAR,South Dakota,46,Unknown,0.3,SD
SURVEY,2016,JAN THRU MAR,South Dakota,46,Varroa_mites,0.2,SD
SURVEY,2016,APR THRU JUN,South Dakota,46,Disease,1.7,SD
SURVEY,2016,APR THRU JUN,South Dakota,46,Other,15.4,SD
SURVEY,2016,APR THRU JUN,South Dakota,46,Pesticides,5.1,SD
SURVEY,2016,APR THRU JUN,South Dakota,46,Pests_excl_Varroa,6.6,SD
SURVEY,2016,APR THRU JUN,South Dakota,46,Unknown,0.1,SD
SURVEY,2016,APR THRU JUN,South Dakota,46,Varroa_mites,32.4,SD
SURVEY,2016,JUL THRU SEP,South Dakota,46,Disease,14.2,SD
SURVEY,2016,JUL THRU SEP,South Dakota,46,Other,4.6,SD
SURVEY,2016,JUL THRU SEP,South Dakota,46,Pesticides,22.7,SD
SURVEY,2016,JUL THRU SEP,South Dakota,46,Pests_excl_Varroa,19.5,SD
SURVEY,2016,JUL THRU SEP,South Dakota,46,Unknown,2.8,SD
SURVEY,2016,JUL THRU SEP,South Dakota,46,Varroa_mites,48.8,SD
SURVEY,2016,OCT THRU DEC,South Dakota,46,Disease,0.3,SD
SURVEY,2016,OCT THRU DEC,South Dakota,46,Other,1,SD
SURVEY,2016,OCT THRU DEC,South Dakota,46,Pesticides,6,SD
SURVEY,2016,OCT THRU DEC,South Dakota,46,Pests_excl_Varroa,5.3,SD
SURVEY,2016,OCT THRU DEC,South Dakota,46,Unknown,0.3,SD
SURVEY,2016,OCT THRU DEC,South Dakota,46,Varroa_mites,48.9,SD
SURVEY,2015,JAN THRU MAR,South Dakota,46,Disease,0.3,SD
SURVEY,2015,JAN THRU MAR,South Dakota,46,Other,1.2,SD
SURVEY,2015,JAN THRU MAR,South Dakota,46,Pesticides,0.5,SD
SURVEY,2015,JAN THRU MAR,South Dakota,46,Pests_excl_Varroa,0.9,SD
SURVEY,2015,JAN THRU MAR,South Dakota,46,Unknown,1.8,SD
SURVEY,2015,JAN THRU MAR,South Dakota,46,Varroa_mites,1.2,SD
SURVEY,2015,APR THRU JUN,South Dakota,46,Disease,1.8,SD
SURVEY,2015,APR THRU JUN,South Dakota,46,Other,1.4,SD
SURVEY,2015,APR THRU JUN,South Dakota,46,Pesticides,2,SD
SURVEY,2015,APR THRU JUN,South Dakota,46,Pests_excl_Varroa,11.1,SD
SURVEY,2015,APR THRU JUN,South Dakota,46,Unknown,1.5,SD
SURVEY,2015,APR THRU JUN,South Dakota,46,Varroa_mites,9.8,SD
SURVEY,2015,JUL THRU SEP,South Dakota,46,Disease,2,SD
SURVEY,2015,JUL THRU SEP,South Dakota,46,Other,1.9,SD
SURVEY,2015,JUL THRU SEP,South Dakota,46,Pesticides,7.1,SD
SURVEY,2015,JUL THRU SEP,South Dakota,46,Pests_excl_Varroa,7.3,SD
SURVEY,2015,JUL THRU SEP,South Dakota,46,Unknown,5.7,SD
SURVEY,2015,JUL THRU SEP,South Dakota,46,Varroa_mites,22,SD
SURVEY,2015,OCT THRU DEC,South Dakota,46,Disease,1.9,SD
SURVEY,2015,OCT THRU DEC,South Dakota,46,Other,2.4,SD
SURVEY,2015,OCT THRU DEC,South Dakota,46,Pesticides,7.1,SD
SURVEY,2015,OCT THRU DEC,South Dakota,46,Pests_excl_Varroa,3,SD
SURVEY,2015,OCT THRU DEC,South Dakota,46,Unknown,4.1,SD
SURVEY,2015,OCT THRU DEC,South Dakota,46,Varroa_mites,16.8,SD
SURVEY,2019,JAN THRU MAR,Tennessee,47,Disease,5.1,TN
SURVEY,2019,JAN THRU MAR,Tennessee,47,Other,7.7,TN
SURVEY,2019,JAN THRU MAR,Tennessee,47,Pesticides,0.9,TN
SURVEY,2019,JAN THRU MAR,Tennessee,47,Pests_excl_Varroa,23.6,TN
SURVEY,2019,JAN THRU MAR,Tennessee,47,Unknown,7.1,TN
SURVEY,2019,JAN THRU MAR,Tennessee,47,Varroa_mites,62.8,TN
SURVEY,2018,JAN THRU MAR,Tennessee,47,Disease,2.3,TN
SURVEY,2018,JAN THRU MAR,Tennessee,47,Other,13.2,TN
SURVEY,2018,JAN THRU MAR,Tennessee,47,Pesticides,3,TN
SURVEY,2018,JAN THRU MAR,Tennessee,47,Pests_excl_Varroa,20.4,TN
SURVEY,2018,JAN THRU MAR,Tennessee,47,Unknown,19.7,TN
SURVEY,2018,JAN THRU MAR,Tennessee,47,Varroa_mites,29.2,TN
SURVEY,2018,APR THRU JUN,Tennessee,47,Disease,3,TN
SURVEY,2018,APR THRU JUN,Tennessee,47,Other,6.2,TN
SURVEY,2018,APR THRU JUN,Tennessee,47,Pesticides,3.4,TN
SURVEY,2018,APR THRU JUN,Tennessee,47,Pests_excl_Varroa,22.9,TN
SURVEY,2018,APR THRU JUN,Tennessee,47,Unknown,2.5,TN
SURVEY,2018,APR THRU JUN,Tennessee,47,Varroa_mites,30,TN
SURVEY,2018,JUL THRU SEP,Tennessee,47,Disease,0.7,TN
SURVEY,2018,JUL THRU SEP,Tennessee,47,Other,5.6,TN
SURVEY,2018,JUL THRU SEP,Tennessee,47,Pesticides,13.2,TN
SURVEY,2018,JUL THRU SEP,Tennessee,47,Pests_excl_Varroa,53.2,TN
SURVEY,2018,JUL THRU SEP,Tennessee,47,Unknown,2.1,TN
SURVEY,2018,JUL THRU SEP,Tennessee,47,Varroa_mites,70.6,TN
SURVEY,2018,OCT THRU DEC,Tennessee,47,Disease,1.9,TN
SURVEY,2018,OCT THRU DEC,Tennessee,47,Other,9.1,TN
SURVEY,2018,OCT THRU DEC,Tennessee,47,Pesticides,11.4,TN
SURVEY,2018,OCT THRU DEC,Tennessee,47,Pests_excl_Varroa,20.8,TN
SURVEY,2018,OCT THRU DEC,Tennessee,47,Unknown,5.1,TN
SURVEY,2018,OCT THRU DEC,Tennessee,47,Varroa_mites,49.8,TN
SURVEY,2017,JAN THRU MAR,Tennessee,47,Disease,0.9,TN
SURVEY,2017,JAN THRU MAR,Tennessee,47,Other,8.1,TN
SURVEY,2017,JAN THRU MAR,Tennessee,47,Pesticides,2.4,TN
SURVEY,2017,JAN THRU MAR,Tennessee,47,Pests_excl_Varroa,12.6,TN
SURVEY,2017,JAN THRU MAR,Tennessee,47,Unknown,7,TN
SURVEY,2017,JAN THRU MAR,Tennessee,47,Varroa_mites,28.6,TN
SURVEY,2017,APR THRU JUN,Tennessee,47,Disease,1,TN
SURVEY,2017,APR THRU JUN,Tennessee,47,Other,10.6,TN
SURVEY,2017,APR THRU JUN,Tennessee,47,Pesticides,3.1,TN
SURVEY,2017,APR THRU JUN,Tennessee,47,Pests_excl_Varroa,25.5,TN
SURVEY,2017,APR THRU JUN,Tennessee,47,Unknown,3.9,TN
SURVEY,2017,APR THRU JUN,Tennessee,47,Varroa_mites,53.4,TN
SURVEY,2017,JUL THRU SEP,Tennessee,47,Disease,2.1,TN
SURVEY,2017,JUL THRU SEP,Tennessee,47,Other,5.3,TN
SURVEY,2017,JUL THRU SEP,Tennessee,47,Pesticides,6,TN
SURVEY,2017,JUL THRU SEP,Tennessee,47,Pests_excl_Varroa,22.1,TN
SURVEY,2017,JUL THRU SEP,Tennessee,47,Unknown,6.9,TN
SURVEY,2017,JUL THRU SEP,Tennessee,47,Varroa_mites,42.8,TN
SURVEY,2017,OCT THRU DEC,Tennessee,47,Disease,0.2,TN
SURVEY,2017,OCT THRU DEC,Tennessee,47,Other,7.5,TN
SURVEY,2017,OCT THRU DEC,Tennessee,47,Pesticides,2,TN
SURVEY,2017,OCT THRU DEC,Tennessee,47,Pests_excl_Varroa,18.9,TN
SURVEY,2017,OCT THRU DEC,Tennessee,47,Unknown,15.3,TN
SURVEY,2017,OCT THRU DEC,Tennessee,47,Varroa_mites,22.8,TN
SURVEY,2016,JAN THRU MAR,Tennessee,47,Disease,0.2,TN
SURVEY,2016,JAN THRU MAR,Tennessee,47,Other,10.1,TN
SURVEY,2016,JAN THRU MAR,Tennessee,47,Pesticides,3.7,TN
SURVEY,2016,JAN THRU MAR,Tennessee,47,Pests_excl_Varroa,7.1,TN
SURVEY,2016,JAN THRU MAR,Tennessee,47,Unknown,10.9,TN
SURVEY,2016,JAN THRU MAR,Tennessee,47,Varroa_mites,19.7,TN
SURVEY,2016,APR THRU JUN,Tennessee,47,Disease,0.1,TN
SURVEY,2016,APR THRU JUN,Tennessee,47,Other,9.1,TN
SURVEY,2016,APR THRU JUN,Tennessee,47,Pesticides,0.4,TN
SURVEY,2016,APR THRU JUN,Tennessee,47,Pests_excl_Varroa,22.7,TN
SURVEY,2016,APR THRU JUN,Tennessee,47,Unknown,2.6,TN
SURVEY,2016,APR THRU JUN,Tennessee,47,Varroa_mites,40.9,TN
