Hotelid,userid,reviewtext,Date,NoOfReaders,HelpfulToNoOfreaders,Value_rating,Rooms_rating,Location_rating,Cleanliness_rating,Checkin_rating,Service_rating,Businessservice_rating,AverageOverallRatingOfHotel,AveragePricing
hotel_118,hotel_7314,Great family hotel! Best hotel bed we have ever slept in!! Great pool for the kids. The weather was a little cool but the pool was heated so we were still able to swim in the afternoon. Plenty of room in the suite. Very nice staff. Provided a refrigerator at no charge and brought to the room very quickly. Also printed boarding passes the morning we were leaving. I think they may have been renovating the kitchen so food service was a little limited but concierge was able to provide detailed local restaurant information. Close to the airport. Free shuttle service available to sister resort at Tapatio Cliffs but that pool is a more adult oriented pool so we didn't stay long at that resort. Would definitely stay again!,24-Jan-06,21,17,6,5,1,6,1,6,1,3.5,$184 
hotel_118,hotel_6143,Great Place For Families       River Ranch Main Pool,19-Jan-06,45,41,3,3,1,3,1,5,1,3.5,$184 
hotel_118,hotel_6729,"Not What We Expected       The ""View"" from the bedroom. Note the brick wall and the size of the patio",26-Dec-05,57,51,4,4,1,5,1,5,1,3.5,$184 
hotel_118,hotel_7444,"A 3-Star Hilton, Not a 4-Star Resort This hotel has very nice rooms -- it's an all-suite property with excellent new beds. (In fact, I would give the Hilton beds nearly equal marks with Westin's heavenly versions.) But the rest of the property is bland. Think of a suburban version of a standard Hilton city location with a nice pool that is well landscaped. A couple of significant complaints: $12 per day to use the gym is out-of-hand, especially when factoring the cost of the room. Also, I'm very sorry but guests should not be penalized by kitchen renovations. Twice I had to send food back from room service for poor quality.",9-Dec-05,18,13,1,1,1,1,1,1,1,3.5,$184 
hotel_118,hotel_4345,"Still good the second time around This is the second time I have came here. The first time I had a studio above a casita. This time I had a suite at the south tower. The room was very clean and modern. Comfy couch and big TV in the living room. Flat screen and marble counters in the bedroom. The king bed was very nice, plenty of pillows. I was worried that because it was a weekend that the waterpark would be crowded, it wasnt. The water park is great, all the water is heated to the point where you dont feel any chill at all when stepping in. They will give you as many towels as you want. They have a bar/cafe on site and is good for a burger or dog and a beer (they also will deliver food/drinks to your seat). I easily spent all day there. Loved the lazy river, waterslide, and the big waterfall. Tip- you are allowed to bring your own pool toys (as long as theyre not huge). The restaurant had very good food and the staff was very friendly. My waitress was able to keep her cool after being yelled at by some crazy lady with 4 kids that was sitting across from me. If the restaurant is to crowded, you can always call from your room, order to go, and pick it up 10 minutes later, then take it back and enjoy your fave TV show. The small pool was also nicely heated and good for a late night swim.Overall, its a great hotel for a great price. Shop around for a discount, dont get the rack rate. I found a deal for $90/night (govt discount) during the $120/night season. Also, if you go in the middle of Dec. before schools out, you can find a room for $70/night.",9-Nov-05,10,9,6,6,1,6,1,6,1,3.5,$184 
hotel_118,hotel_1074,"Over rated and dissapointing We chose this hotel after reading the good reviews -yes the grounds are pretty but we were so dissapointed with our stay, especially as I had phoned for advice and recommendations on packages and accommodations. ROOMS: We had a suite of sitting room with sofa sleeper and bedroom with 2 doubles. The first night we were in the south pointe block, very dated rooms with vanity at end of bed in main bedroom and only 4 small drawers for 5 peoples clothes for a week's stay!!!! The paint was flaking off the woodwork, the room smelled dirty even though it looked clean, and the bathroom was the most basic and I thought the smallest bathroom I have experienced in the USA. We had just spent all day driving so we just shut up and put up. Next morning we got transferred over to the north pointe block to an updated room on the ground floor which I had said was OK but the desk clerk failed to mention that there was a five foot screen blockwall enclosing our tiny patio because it adjoined the car park, the suite was tidier but the bathroom was even smaller than the first, a very short tub but slightly better shower head, thankfully the vanity had its own recess seperate to the bedroom and was pretty with granite countertop and nice fittings. You could only get out one side of the beds as I found out when I got up in the night and crashed into the wall and I am quite petite! There was more clothes storage though. Suites are better suited to a 4 people occupancy than 5, my teenage son was not amused that the maid had walked in 3 times by 8am, he was on the sofa sleeper and waiting to shower, he made sure he used the do not disturb sign after that. Registration told us that they were sorry we had been wrongly advised, we should have booked a casita.FOOD: We were advised to take out the bounceback breakfast package at an extra $20 + tax a night and that kids breakfast was free, our kids ages were on the confirmation slip so reservations knew 2 of them were over the age 12 cut off for kids meals. Bounceback breakfast only costs $8-50 at the table so it is cheaper to pay or charge it at the table on a daily basis than to purchase vouchers in advance, kids breakfast is not included but it is only $4, but our breakfast bill was an extra $15-$20 daily on top of what I had been quoted, we got another I'm sorry, you were misinformed. Also check your restaurant bill, ours was wrong 3 days out of 4 and the bounceback breakfast options varied depending on your server despite being written clearly on the menu- we opted to skip breakfast after that as we couldn't face any more meals there or any more 'I'm sorry but you were misinformed' comments - the other restaurant was closed. The restrooms in the hole in the wall are labelled 'squatters' and 'standers' which I actually found offensive.RIVER RANCH: The nightly rate only covers 4 people per suite, extra kids are $10 daily, another 'I'm sorry but you were misinformed' as I specifically asked if all resort fees were included for all 5 of us when I booked and was told - yes of course.River ranch has a lazy river (it is actually the river that is lazy, it is so slow you have to paddle yourself in order to move). There is 1 flume type slide, a toddlers pool, 2 swimming pools and a very hot spa, which I liked once they cleaned it out but I was the only one in it, others dipped toes, said ouch and walked away as it was so hot. My 5 year old was kept amused for about the same amount of time as in a regular hotel pool, my older kids were not particularly impressed and actually didn't bother swimming everyday, I had booked the hotel specifically to treat the kids to better pool facilities after they had seen the pool area on the website, they had been looking forward to staying there too.STAFF: Always friendly and courteous and very good at saying 'I am sorry you were misinformed'!! We pointed out our issues to the desk clerk when we checked out before our due departure date as the experience was ruining our vacation so much we checked into alternative accommodation, he refunded all unused bounceback vouchers and said 'Im sorry....... - you get the rest by now.",6-Nov-05,20,12,2,2,1,3,1,3,1,3.5,$184 
hotel_118,hotel_2589,"Great stay We loved this hotel, the rooms are beautiful  the staff were very friendly  efficient. Unfortunately we only spent one night here  it was a weekday so that was probably an advantage as I expect at weekends it gets pretty crowded. Anyway I'd loved to have stayed longer  we are definitely planning to return.",4-Nov-05,6,5,6,6,1,6,1,5,1,3.5,$184 
hotel_118,hotel_6874,Beautiful location! What a beautiful hotel! We stayed only one night and arrived late (enjoyed Sedona too long) and our kids were very disappointed to find the River Ranch closing as we arrived. (It closes at 6 and opens at 9 a.m.) We had to leave in the morning so that was out too but we were able to enjoy one of the other pools. The room (2 room suite) was huge and the beds very comfy. There was a bar area with a refrig. and two TV's. It was an easy drive to a nice mall and we got to the airport in less than 20 minutes.Check-in was very easy with friendly staff. We would enjoy a stay here again if we had more time!,2-Nov-05,6,6,5,6,1,6,1,6,1,3.5,$184 
hotel_118,hotel_1399,"Excellent Hotel - Luxurious - Living up to the Hilton Reputation I stayed here for 1 night only on business. We stayed in an array of hotels but this was by far the best. Check In was quick and easy. We arrived in our rooms and we upgraded to a suite. WOW!! Two huge very comfy beds, wide screen tv, lovely bathroom. Kitchen area with breakfast bar and sitting room area. All rooms do have balconies but they all dont have excellent views - if you are lucky you get pool view but others over look car parks etc - not so good!! We werent here for long but managed to sample to water slides and pools - they were lovely in nice settings. Also there are numerous other pools nearer to the rooms which have jacuzzis. These are open 24 hours which is good but there are a lot of kids here obviously so it gets a bit crowded. Had a meal at the hole in the wall restaurant which was nice - has a cow boy theme and sells grill type food. There was entertainmerment here. If you can sit outside here - I would as inside is quite poorly lit and we found it made you very drowsy indeed. Also it took quite a while for the food to be served but there was a large group of us so I suppose it could be expected. The service I found was very friendly nothing was too much trouble. There is also a shop onsite which sells souvenirs and drinks etc which is quite handy. Would have liked to spend a bit more time here as felt didnt really see they whole complex as it is fairly large. Only complaint I would have is we couldnt find any safes in the rooms. Not sure if they had any or they were too well hidden haha. All in all a great hotel - Definately 4*!!!!",30-Oct-05,7,6,5,6,1,6,1,5,1,3.5,$184 
hotel_118,hotel_3332,Great family vacation Stayed at the Hilton Squaw Peak for a week with my family and my neighbour and his family. I am HH Diamond and booked both rooms and we were both upgraded to a Casita and given two breakfast vouchers per day. The kids (ages 5-9) loved the River ranch and the staff was very friendly and helpful. We went during early October and aside from the weekend there were very few people at the pools so it was fairly quiet. I even saw a few people floating down the lazy river reading a book 鈥?you probably couldn鈥檛 do that during the high season. We also spent an afternoon at the Tapito Cliffs Hilton which was very nice but more suited to adults than families - although they did have a very good waterslide.All in all it was an excellent vacation and I will return next year.,17-Oct-05,10,9,5,5,1,5,1,5,1,3.5,$184 
hotel_118,hotel_9898,"Beautiful landscape....dangerous couch My fianc茅e and I arrived at the Squaw Peak Hilton on 9/24 for 2 nights. As a Hilton gold card member we were upgraded to a very nice and spacious room. It had 1 and a half bathrooms, 2 TVs, kitchen area, large couch and a boardroom table that could seat 8! The only minus was the sink outside the bathroom 鈥?I so hate that.However, after getting settled in, I happened to notice a small shard of glass on the living room couch. This alarmed me as it is obviously dangerous if someone sat down or a child picked it up. Otherwise the room was very clean. On Monday 9/26, we awoke to a loud racket at 6:30 a.m. only to find a very large crane right outside our bedroom balcony doing some sort of building work. Needless to say, it ruined any chance of a restful morning. It finished at 9:00 a.m. My question is why did the management need to disturb guests at such an early hour? Had the noise began at 9:00 a.m., fair enough, but 6:30? Why so early and directly outside occupied rooms? The grounds were beautiful and the pool area was clean and well kept. The Hole in the Wall restaurant was good, but it was the only option for a restaurant as the other was being renovated. It was also the only bar available apart from the pool bar that had limited hours. I've never been in a Hilton hotel without an inside bar or at least a coffee shop. This had neither.",13-Oct-05,15,15,4,5,1,3,1,4,1,3.5,$184 
hotel_118,hotel_7345,"nice family vacation spot! Just got back from a five day stay at Hilton Squaw Peak and found it to be a nice hotel. The suite was a nice change from having just a room, and the extra television set was great for my daughter. The beds were comfortable and had nice linens and a down comforter (although not what you need in Phoenix in August!!) I felt the room was dark and needed some updating. I don't care for sinks outside the bathroom...and you guessed it...here the sink is outside the bathroom! Initially, when we checked in we were given a first floor South suite location. This room was not to our liking, since it was in a dark part of the building that seemed out of the way! We immediately went back to the desk and they offered us a room on the fourth floor. The room was better...however, the elevator to get to the room had no a.c. and the fan did not work!! We realized this was a problem after we had already unpacked! So for five days, my daughter and I ran up and down the stairs to get to the room while my husband decided to tuff it out in the elevator! (Note: I told my husband we should complain about the elevator, but he insisted that this is probably something they are well aware of! To be continued...at end of review) They appeared to be doing lots of updating around the premises (but not to the elevator!) The pool area for the South building was closed due to renovations, however, during our stay, we never witnessed any renovation work going on there! The water park area was nice, and since we were there midweek, there were no crowds to contend with! The lazy river was soooo lazy that sometimes, we actually paddled our way through it! High marks for the cleanliness of the pool area (especially the bathrooms..kept nice and clean!).Ate several times at Hole in the Wall and was very pleased with the food. Had a great waitress the first time we ate there so we were sure to return. This waitress brought to our attention that kids eat free which we were unaware of! Nice bonus! However, upon our return visits, we were charged for our daughter's meal and had to remind our servers of this! The service got worse and worse with each return trip and we never saw that first waitress again! We ate at Aunt Chilada's and found it to be an excellent dining experience! (great chips!!)Also had breakfast at 5th and Diner and enjoyed it! Every time we wanted to eat away from the hotel, we needed to drive at least 10-15 mins. to do so. I would have liked a hotel that had places to eat and shop that were a bit closer or walkable. Before I selected this hotel for our stay, I read many reviews and selectedthe Hilton based on the information I gathered. The kid-friendly factor was key to my selection of this hotel and our daughter did enjoy the water park facilities. I would have liked spiffier accommodations for my husband and I to feel a bit pampered, but I guess at the rate we got, it was what we paid for! Back to the elevator story....(I didn't forget!!) when we were checking out, I decided to mention to the desk person that the elevator in our part of the building had no a.c. or fan and that it caused lots of inconvenience for us. She said they were unaware of this and that no one else mentioned it! My husband didn't believe her but she did seem sincere...who knows?",2-Sep-05,10,9,5,4,1,5,1,4,1,3.5,$184 
hotel_118,hotel_5384,"Squaw Peak scores high Good hotel, with excellent facilities and the restaurants were surprisingly good value considering it was the Hilton. Food was excellent, in the Hole in the Wall and the other restaurant. Recommend you buy the $9.00 a day ticket which allows you to play the golf, ride the lazy river to into the fitness room etc. Fitness room was very well equipped. Rooms could do with a little updating but excellent on the whole and would recommend.",31-Aug-05,7,7,5,4,1,4,1,4,1,3.5,$184 
hotel_118,hotel_4358,"Great weekend getaway My husband and I spent the weekend enjoying this excellent resort at a great summer rate. We had a regular suite that was very nice and comfortable. The bed was a little hard but not too bad. The room faced the patio instead of the pool so it was quiet even at night when everyone came back from the water park. The River Park was lots of fun even if you don't have kids. The slide and river float were enjoyable and it's a great place for people watching. When it got too crowded for us, we went to one of the smaller pools. Tip: the drinks are $1 cheaper at the bar next to the pool behind the main lobby than they are in the Park. If you just want to sit in the water and have a few drinks, then spend the afternoon there while all of the other guests are in the big pool.The service was outstanding from the room service guy to the pool boys. Everyone was friendly and seemed to really enjoy their jobs. The location was good because it was only a few blocks to Highway 51 (Squaw Peak Express) and you can get to all of the other highways quickly from it. The baseball park was only 15 minutes away and the Improv nightclub in Tempe was only 20 minutes (we did not travel during rush hour). I shopped around heavily for rates and as usual, the Hilton web site had the best rates and packages. We will definitely return next summer.",22-Aug-05,9,9,5,5,1,5,1,6,1,3.5,$184 
hotel_118,hotel_5595,"Family fun  Stayed from 3 nights from 28 June. Booked directly through their website  selected a Bounceback Vacation at $99 nightly which included breakfast for two adults. We were advised during a quick, pleasant and straightforward check-in that kids eat free on this deal - this was not advertised so came as a very welcome surprise. Optional $9 daily resort passes were explained to us but we were not pressured to buy them. [In fact these seemed to represent very good value when shared by a family who would use the additional facilities]. On booking I had requested only that our room be not too far from pools. We were allocated a remodelled room top floor North Tower: Yes our balcony overlooked the inescapable car park but directly beyond that only mountains with fantastic view of sunrise [which with jet lag we were able to fully appreciate each morning!].... and excepting the Casitas it was as close as could be to the River Ranch pools.The Hotel and Grounds were attractively landscaped and commendably vigilently maintained. Our suite itself was immaculate - spacious, comfortably but not overfussily furbished, well laid out  generous storage. The bathroom  dressing areas  fittings superb. Wonderfully comfortable Beds and especially the plumpest ever pillows get a special thumbs up.The River Ranch was great for families with younger kids - nothing too hardcore for thrill seeking teenagers mind. One decent Water Slide, [very] lazy river, waterfalls, sporty pools set up for volleyball, basketball etc, kids pools - you name it. It was at all times generously staffed and very well maintained. I was particularly impressed with Poolside RestRooms - which can't be easy to keep spotless all day long but they managed. Refrigerated drinking water was freely available throughout the resort. Pool water was probably more heavily chlorinated than your skin appreciates but certainly not more so than other hotel pools. River Ranch opening hours were from 8.30am to 8.30pm but the good-sized and [while we were there] tranquil courtyard pools and hot tubs are open from 5.30am until... 11pm, I think - so if you are noise sensitive you might not appreciate being allocated a ground floor room in this area. The Kids Koyote Club was way out of our budget to send the Kids just for the fun of it if you were remaining on-site [about $60 per child per day session I think?] but no dobt a valuable service for those here on a conference or needing some time out. They also offered a great $5 midday movie  popcorn to entice the kids out of the midday sun. We ate three times at the Hole in the Wall Restaurant: Two breaksfasts and one dinner. Service and food both consistently exceptional - very child friendly indeed. The lovely location of the terrace overlooking the River Ranch is the icing on the cake. Lest this review read like I am a share-holder [although after this experience I might just consider?] let me say that our only negative experience was a breakfast at the Lantana Grill [this place seems more oriented to Squaw Peaks other key market - Conference - than family market]. On our visit here customers seemed to be outnumbered by staff about 3 to one yet it took 20 minutes to have our order taken and another 30 for our breakfasts to arrive - when it did the orders were wrong but we were running so late by then I confess we let it go. Lantana Grill menu prices seemed comparable to Hole in the Wall but neither portions nor quality of food was close. The staff stood around in large groups talking and ignoring us. When I visited the restroom it clearly hadn't been checked for hours as the bins were flowing over and the wet floor strewn with wet towels .. and crawling along the foor I saw the only cockroach I spotted in the entire resort grounds.We also dined at the adjacent Aunt Chiladas Mexican which has been enthusiastically reviewed on this site. I confess I was very disappointed with the food which appeared at our table in the blink of an eye after our orders were taken ........ and was bland and overcooked. However I do have to admit their complimentary chips  dips are as good as any I ever tasted and the ambience was great!  We were fortunate to visit midweek when the resort was lively enough to be buzzing but not in any way crowded. As we were leaving [start of July 4 holiday weekend] the hotel was clearly heavily booked and getting hectic - possibly I may not have enjoyed that weekend quite so much. Nor would it be my first choice for a romantic weekend away from the kids. I have no doubt that there are more exclusive resorts in Phoenix - with plusher pool towels, but in this price range? - at $99 daily with a delicious  generous breakfast for four, lovely environment to relax in, all day entertainment poolside without having to fork out an extra penny ... and the best nights sleep away from home - why it quite distracted me from lamenting the heat!If I were management at the Hilton Squaw Peak I would be extremely proud of my staff who succeed in keeping the place so pristine and providing a genuine welcome for families.",19-Jul-05,15,13,6,5,1,6,1,5,1,3.5,$184 
hotel_118,hotel_10451,"Great Room at a great price We had suite S109 with a couch, chair, wet bar and fridge filled with overpriced goodies as well as a large television in the sitting room The separate bedroom also had a television and sink. The toilet and shower/tub were in a separate room. Neither room was large, but they were fine for the two of us and the linens were a good quality - The towels were soft, absorbent and plentiful-and the rooms were fresh, clean and well maintained and just steps from a pool -and all for $89./night plus taxes. it was a special price for a class reunion, but it seemed like anyone could say they were there for the event and get the price. -It seems like you could check with the reservations department and find out what groups would be there at the time you wanted to stay and join the group in spirit and savings! The staff was helpful and got us information on restaurants and directions to get to them. The food at the bar-b-que restaurant was horrible - nearly inedible - but we found the El Paso Bar-B-Que in Glendale to be terrific, cheap and hugh portions - Have an ice cream soda at the Sugar Bowl on Scottsdale Blvd. and Indian School Rd.- a fifty year old ice cream shop that is still a treat! The Buffet brunch at the Camelback Inn was great - take a book, sit outside, spend the morning and eat as much as you like - they were very welcoming - The Biltmore is not to be missed - a great place to visit and a good place for breakfast - Or if you have the time and money the Wright Place is supposed to be great. THE BEST PLACE TO VISIT IN THE PHOENIX AREA IS PAOLO SOLERI'S ARCOSANTI - FIND IT ON THE INTERNET AND BE SURE TO VISIT - FACINATING.",9-Jun-05,10,10,5,6,1,6,1,5,1,3.5,$184 
hotel_118,hotel_7482,"The Tale of an Idiot Desk Clerk While the facilities are acceptable, and in some cases great (water park), the desk staff could be judged somewhere between incompetent and hostile. We arranged with a girl at the desk to provide a room key to our son who was arriving later in the day, and for whom we'd reserved an extra room. She smilingly assured us all would be taken care of. When we returned late in the afternoon, we discovered by phone that our son's room still was not ready and that he hadn't checked in. We suspected something amiss and so waited in line to talk with the smiling girl who'd promised everything would go so smoothly. She avoided talking to us - before our turn arrived, she signalled to a male desk clerk to take care of us, though at that point we'd given no signs of being upset. We simply wanted to know if our son had arrived. She obviously knew things had not proceeded according to plan and was afraid to face us.We were directed - rather escorted - to speak to a male desk clerk who was already bristling, though nothing had yet been said. My wife asked if our son had arrived and was told yes. Was he given a key to our room? No, because he hadn't a picture ID! But he has his passport - he just flew in from Montreal, my wife said. Lower your voice when you're speaking to me! the man replied, though I didn't note anything extraordinary in her tone. His escapist reply might have been comical, were it not so rude. But we arranged for him to be given a key... my wife continued, nearly whispering, and glancing to her side at the (formerly) smiling girl who was now leaving the reception area to escape any possibility of becoming involved.I was wondering what the man would say in regard to the passport - obviously our son could not fly in without an adequate picture ID. Don't point your hand at me! the man instead replied, though all my wife was doing was resting her right hand (she was holding our car keys) on the countertop, while her left hand was still holding her purse.That desk clerk could be termed a cretin, a loose cannon, an untrained or idiot Faulty Towers like clerk - whatever - but I have little inclination to ever return to that hotel just because of him and the smiling girl who apparently feared involvement because her colleague had probably intervened and refused my son a key.The Pointe's grounds at Squaw Peak are extensive. We searched for our son for nearly an hour before we found him - our paths between the Hole in the Wall and Dantano restaurants and the pool, convention center and room nearly crossed several times, till finally we called for the Nth time on one of the hotel phones and received word he'd checked in What a joke! It was after 4:00 p.m. We also received a message on our room phone to that effect.The following day, the idiot clerk graced with us a perky good morning, etc., while the smiling girl avoided looking. I felt a strong inclination to answer his good morning with Don't raise your voice at me!, but why escalate things with a moron.They've got a great water park - and maybe it justifies dealing with idiots. I'll leave that matter to other guests to balance out. Some items in our room were non-functional (e.g. high-speed Internet), but I could easily have overlooked them - in fact, one can overlook a lot of small deficiencies, if only the staff is civil. All it took was a friendly attitude, an apology and display of some concern - none of which that idiot displayed.",22-May-05,20,12,5,5,1,5,1,2,1,3.5,$184 
hotel_118,hotel_2444,"Squaw Peak Hilton The Hilton in Phoenix North by Squaw Peak is very nice, cozy and has a great atmosphere as well as good restraunts. I loved to walk the shady gardens and just sit outside in the warm Arizona air. The only problem I had there was a very moldy bathtub stopper which I reported to management and the problem was dealt with quickly. Otherwise it was clean and comfortable, very good service and very good value for the money. I would recommend it very highly.",1-May-05,6,6,1,1,1,1,1,1,1,3.5,$184 
hotel_118,hotel_1359,"Poor Service Our recent stay at The Pointe at Hilton Squaw Peak Resort on a scalefrom 1 to 10 was about a 5.We stayed in one of the two bedroom Casitas and although it was clean itdid have an old musty smell. The Cicada was very out-dated and in needof a few upgrades, particularly the carpet. They spared no expense onthe beds. The beds were very comfortable with down blankets andpillows. My 9 year old daughter said that this wouldn't be a 3 starhotel if it wasn't for the beds.The Hole in the Wall restaurant was good food and average service. Thefirst couple of meals were fine but one morning for breakfast we waitedover 40 mins. And never saw our food or water again. We had to trackhim down in order to get our bill because my wife had meetings toattend. They did box up my food to take with me at no charge. Theyinformed us that they were very busy that morning and apologized. The service by the pool was horrendous. There were very few people totake care of a very large area. We had an average wait time of about ahalf hour for a drink. At one point a server had noticed that a halfdozen flags on our lounge chairs were up and he told us that our serverwas busy and he walked off and sat down next to a girl sun bathing andcontinued to talk to her while we waited. When our guy did show upthere were so many orders to take it was another 20 mins before wereceived our drinks. Oh, and he forgot my two daughters' drinks...After that I decided to just go to the bar (Slim Picken's) myself. Onlyproblem here is there isn't enough staff to service all of the serversand people at the bar and people that can't get served. While my wifewas in meetings we were at the pool and the service continued like thisfor three days until my very hungry wife (day 3) who was never servedbreakfast met us by the pool for lunch. We figured a hotdog lunch anddrinks but we only saw one server and because of this the line at thebar was about a 30 min wait. My wife had called to let the manager knowthat the pool was way under staffed and that if we can't get served andcan't bring anything into the pool area, how were we going to eat? The manager sent us the director of the Slim Picken's and Hole in theWall. This guy was very nice and apologetic and offered to get us aseat at the Hole in the Wall but we informed him that there was a chancewe would get served because or our earlier experience at breakfast.This man not only personally served us lunch by the pool but hecompletely fixed the pool services problem. Six people showed up andall the lines went away. Servers were walking around asking if youwanted anything because everyone was taken care of. He also to oursurprise took care of our dinner bill that night.We also ate at the Aunt Chiladas restaurant. Very good food and itcould have been a coincident but we had an ok service the first night sowe went back the next night and in took about two hours from time we satdown to the time we got our bill. Great food though...",17-Apr-05,8,3,3,3,1,3,1,2,1,3.5,$184 
hotel_118,hotel_3083,"Squaw Peak need a face-lift Stayed here from 3/30-4/4/05. We rented a two bedroom casita as we were traveling with my parents and our two girls. The casita was large enough for all of us. Nice size living area, small kitchen, nothing other than refridgerator and microwave. The bedrooms were fine. The bathrooms needed better lighting. I guess I just feel when you are paying $700.00 a night it should be nice, not just alright. It was very dated looking, dark and worn-out looking. The large pool and lazy river were nice, but very crowded. You had to stake out chairs very early in the morning. We normally just went over to go on the lazy river then came back to the small pool by our casita to swim and lay out. We had a nice time, but probably would not stay here again unless it is renovated.",7-Apr-05,6,5,3,3,1,3,1,4,1,3.5,$184 
hotel_118,hotel_5398,"Great Place for kids We stayed over Spring Break for 4 nights, March 17 - 21. There were 5 of us (kids 7, 5, and 2), in a 2BR/2.5BA Casita.Pros: Tons of room in the Casita, the lower level living area is huge, with a kitchenette too, covered parking, and a large deck upstairs. We had a 2 BR for 5 of us but a 1BR would have worked fine because of the two Queen beds and a pull-out sofa and 1/2 bath downstairs. Nice big pool area. The kids loved the lazy river and water slide. Excellent fitness center with plenty of free weights, machines, and cardio. Great kids concierge area with plenty of free games to check out.Cons: We had breakfast everyday in the restaurants, mainly because I had vouchers. Terrible service. Yes it was crowded but they are still severely understaffed. Also breakfast was expensive ($12-$15 for a so-so buffett that didn't include coffee or juice). The last 2 days we just went with the buffett anyway because the wait to order and get your food was so long. The rooms, though large and fine for us, are definitely dated. The hotel needs a remodel fairly soon. Though it was obviously a busy time of year, the pool area got very crowded with few chairs to be after 10:00.Overall, a nice place to stay in a pretty good location, especially if you love to swim and have the little ones with you.",1-Apr-05,2,2,5,5,1,5,1,3,1,3.5,$184 
hotel_118,hotel_2794,"Great change of pace for spring break Just returned from 7 nts at Squaw Peak Resort March 19-26th. Two families went with 5 kids ages 2, 5, 6, 7 and felt the resort was better than expected for families. We stayed at the South Pointe Suites and found them fairly comfortable for a family of 5. Splurge for a Casita if rates are decent and money is not an issue. The Coyote Club for kids is 5-Stars. Their Staff is first class all the way. Our kids begged us to go again and again - it was well worth the money. We only wish it was included in the price of our stay. We all enjoyed the hole-in-the wall restaurant at night with the fire pit, the creamery, Aunt Chiladas, the pools. and mini-golf course. The main pool was a bit crowded, then again, it was spring break. Spent a few mornings at the sister resort, Tapatito Cliffs which was a nice change of pace. Staff was warm and friendly at both. Took a guided hike, enjoyed the spa, and many other attractions AZ has to offer such as the Botanical Gardens, Rawhide, Spring Training Baseball games, and more. We all had a great time and highly recommend this resort. Yes, there are nicer resorts in the area, but this one is perfect for families with small children and affordably priced.",28-Mar-05,7,7,6,6,1,6,1,6,1,3.5,$184 
hotel_118,hotel_4322,"A great family holiday! We went to the Pointe Hilton Squaw Peak last March. We arrived in the pouring rain. It was flooded everywhere but we didn't mind cause there was no snow!Our check in went very smoothly. We were offered bellhop service but chose to find our room ourselves. We had requested that we be away from the 24 hour pools (less noisy) and on the top floor if possible. Both our requests were met. Our room was clean, spacious and even had a microwave! Our view was of the parking lot but was partially screened by a huge palm tree growing right outside our window. We were at the very end of the row of rooms closest to the side entrance into the complex.-good because there weren't people walking back and forth in front of our room... bad because the view wasn't great from either window! (Also the garbage truck came in the side entrance and you might be disturbed by the noise)We bought the BounceBack package which gave us food vouchers for breakfast every day at either of the two restaraunts on the property. A very good deal (We loved both of them) .Lantana had great Mexican shredded beef! Hole in the Wall was more fun being right outside by the pool. Suggestion to those who have read this far... get there early 'cause it fills up fast. We never ate the buffet because there were so many other tasty things on the menu. As for lunch, we broke the bank and ordered poolside, heh you only live once! The quesadillas were quite good!Dinner we went off property. Aunt Chilladas across the street was very good. Large servings of Mexican and reasonably priced. It is a hike from the far side of the property, so have the bellman drive you over in his cart! We went way out of town to a place that had sawdust on the floor and neckties hanging from the ceiling (this place was in one of our guide books, maybe Frommers) and it was a waste of money. Sorry I can't recall the name! The pool... lots of fun, even for my 12 and 13 year old boys. They enjoyed floating very slowly (it was very crowded and bottle necks occurred lots) down the lazy river and they also had fun in the larger pool as well. Another hint for those who are still reading... the lounge chairs can be very hard to get especially under an umbrella. Make sure to get up early and get down to the pool so that you can get a chair. I mean stand in line at the pool entrance before it opens , lots of others will be there already, I promise you!!! (Warning -Don't try to save a chair by sneaking in early thru the tennis courts - there are empoyees who watch for this tactic and will take your stuff away or send you back out on your way!!! First hand experience!)We had fun playing tennis; choosing early morning or evening court times to avoid the heat. Be sure to book reservations because they too fill up!Have fun. You won't be disappointed in this family resort destination!This is a very good property for families, Try it , you'll see!",19-Mar-05,7,7,1,1,1,1,1,1,1,3.5,$184 
hotel_118,hotel_4221,"What a great place! My family just returned from a 4 day getaway. We really enjoyed the WARM pools, the beautiful grounds, and the friendly staff. The water park is fun but the lobby pool is so close and warm. It rained quite a bit but we went in the pool anyway and it was great! The spa was a bit pricey so we passed on that, same with the on grounds resturants. We will be back next year!",22-Feb-05,3,3,4,5,1,5,1,4,1,3.5,$184 
hotel_118,hotel_1531,"Ok, but nothing great. We selected this hotel because of the water park for the children. They did enjoy it, but it wasn't as exciting as the literature led us to believe. The lazy river was very lazy--really, really slow. The kids went to the pool underwater bar after closing and thought it was a blast (no drinking of course). The room was adequate, but not terribly bright. The first room we were assigned, on the first floor, was very dark. I would not recommend those rooms. The bedroom was decent size. Beware though--both beds were very uncomfortable for us. The living area was ok. Our guidebook described the grounds as lushly planted. That was a bit generous. The grounds are nice, but again, nothing spectacular. Staff was very nice. The Latanya grille was pretty good and had fabulous corn bread. Restaurant within walking distance, Aunt Chiladas, had a very nice courtyard and good food. Overall, the hotel was a decent value (we paid $110 a night) but not a place to get excited about.",27-Dec-04,5,4,1,1,1,1,1,1,1,3.5,$184 
